time,sensorId,location,value,userId
3475,6,0,0,MySensor
3475,7,6,10.868,MySensor
3475,8,14,6.364,MySensor
3475,9,5,7.99,MySensor
3475,10,3,4.852,HSS
3475,11,15,11.978,RichardFox
3475,12,2,13.008,CitizenScientist
3475,13,4,12.23,HSS
3475,14,18,10.026,AS-3
3475,15,5,9.472,CitizenScientist
3475,16,5,9.938,CitizenScientist
3475,17,14,20.486,HiMarkHS
3475,18,5,44.822,HiMarkHS
3475,19,19,20.74,CitizenScientist
3475,20,8,17.868,CitizenScientist
3475,21,3,11.004,CitizenScientist
3475,22,12,12.544,HSS
3475,23,8,15,XrayLady
3475,24,19,21.48,CitizenScientist
3475,25,9,13.03,CitizenScientist
3475,26,7,35,CitizenScientist
3475,27,6,24.394,CitizenScientist
3475,28,9,12.806,AS-1
3475,29,0,0,AS-2
3475,30,11,7.534,PeterLovesCrystals54
3475,31,19,12.702,RadCurieous
3475,32,12,18.74,GermanWrinkler43
3475,33,15,25.192,CitizenScientist
3475,34,0,0,CitizenScientist
3475,35,10,32,HiMarkHS
3475,36,5,28.094,CitizenScientist
3475,37,18,25.796,Bob
3475,38,1,36.028,ProfessorSievert
3475,39,16,35.418,CitizenScientist
3475,40,16,34.506,MutantX
3475,41,18,20.202,CitizenScientist
3475,42,19,32.222,AlwaysGlowing
3475,43,4,22.346,CitizenScientist
3475,44,4,27.794,TaxiDriver
3475,45,19,35.396,CitizenScientist
3475,46,14,24.438,Ckimball
3475,47,3,37,UncleG
3475,48,0,0,NeutronsAreFreeOfCharge
3475,49,0,0,MySensor
3475,50,2,35.798,MySensor
3480,1,14,36.37,MySensor
3480,2,16,31.03,TestUnit
3480,3,2,16.352,CitizenScientist
3480,4,19,13.214,ASWillhiem
3480,5,3,6.52,CitizenScientist
3480,6,0,0,MySensor
3480,7,6,9.942,MySensor
3480,8,14,5.162,MySensor
3480,9,5,5.826,MySensor
3480,10,3,3.798,HSS
3480,11,15,8.136,RichardFox
3480,12,2,13.876,CitizenScientist
3480,13,4,11.962,HSS
3480,14,18,10.126,AS-3
3480,15,5,11.642,CitizenScientist
3480,16,5,12.432,CitizenScientist
3480,17,14,18.396,HiMarkHS
3480,18,5,40.16,HiMarkHS
3480,19,19,19.496,CitizenScientist
3480,20,8,20.998,CitizenScientist
3480,21,3,9.326,CitizenScientist
3480,22,12,14.676,HSS
3480,23,8,15,XrayLady
3480,24,19,22.666,CitizenScientist
3480,25,9,14.208,CitizenScientist
3480,26,7,35,CitizenScientist
3480,27,6,22.782,CitizenScientist
3480,28,9,10.79,AS-1
3480,29,0,0,AS-2
3480,30,11,25.582,PeterLovesCrystals54
3480,31,19,14.7,RadCurieous
3480,32,12,21.502,GermanWrinkler43
3480,33,15,22.95,CitizenScientist
3480,34,0,0,CitizenScientist
3480,35,10,32,HiMarkHS
3480,36,5,25.834,CitizenScientist
3480,37,18,26.84,Bob
3480,38,1,38.404,ProfessorSievert
3480,39,16,35.28,CitizenScientist
3480,40,16,36.204,MutantX
3480,41,18,21.784,CitizenScientist
3480,42,19,32.62,AlwaysGlowing
3480,43,4,21.778,CitizenScientist
3480,44,4,30.43,TaxiDriver
3480,45,19,34.624,CitizenScientist
3480,46,14,23.6,Ckimball
3480,47,2,37,UncleG
3480,48,0,0,NeutronsAreFreeOfCharge
3480,49,0,0,MySensor
3480,50,2,34.624,MySensor
3485,1,14,36.37,MySensor
3485,2,16,32.024,TestUnit
3485,3,2,15.838,CitizenScientist
3485,4,19,13.85,ASWillhiem
3485,5,3,5.846,CitizenScientist
3485,6,0,0,MySensor
3485,7,6,8.928,MySensor
3485,8,14,4.892,MySensor
3485,9,5,5.812,MySensor
3485,10,3,5.148,HSS
3485,11,15,9.578,RichardFox
3485,12,2,13.212,CitizenScientist
3485,13,4,11.47,HSS
3485,14,18,10.3,AS-3
3485,15,5,10.452,CitizenScientist
3485,16,5,9.862,CitizenScientist
3485,17,14,19.28,HiMarkHS
3485,18,5,44.458,HiMarkHS
3485,19,19,18.638,CitizenScientist
3485,20,8,17.714,CitizenScientist
3485,21,3,15.24,CitizenScientist
3485,22,13,17.578,HSS
3485,23,8,15,XrayLady
3485,24,19,21.96,CitizenScientist
3485,25,9,15.836,CitizenScientist
3485,26,7,35,CitizenScientist
3485,27,6,23.61,CitizenScientist
3485,28,9,11.688,AS-1
3485,29,0,0,AS-2
3485,30,11,8.194,PeterLovesCrystals54
3485,31,19,14.976,RadCurieous
3485,32,13,24.514,GermanWrinkler43
3485,33,15,25.748,CitizenScientist
3485,34,0,0,CitizenScientist
3485,35,10,32,HiMarkHS
3485,36,5,26.754,CitizenScientist
3485,37,18,26.552,Bob
3485,38,1,39.766,ProfessorSievert
3485,39,16,49.342,CitizenScientist
3485,40,16,31.362,MutantX
3485,41,18,22.67,CitizenScientist
3485,42,19,32.014,AlwaysGlowing
3485,43,4,21.524,CitizenScientist
3485,44,4,24.08,TaxiDriver
3485,45,19,34.094,CitizenScientist
3485,46,14,23.376,Ckimball
3485,47,2,37,UncleG
3485,48,0,0,NeutronsAreFreeOfCharge
3485,49,0,0,MySensor
3485,50,2,35.996,MySensor
3490,1,14,36.37,MySensor
3490,2,16,34.116,TestUnit
3490,3,2,15.14,CitizenScientist
3490,4,19,11.952,ASWillhiem
3490,5,3,6.082,CitizenScientist
3490,6,0,0,MySensor
3490,7,6,10.908,MySensor
3490,8,14,5.136,MySensor
3490,9,5,6.482,MySensor
3490,10,3,5.312,HSS
3490,11,15,8.406,RichardFox
3490,12,2,14.362,CitizenScientist
3490,13,4,11.73,HSS
3490,14,18,8.214,AS-3
3490,15,5,9.726,CitizenScientist
3490,16,5,9.554,CitizenScientist
3490,17,14,19.894,HiMarkHS
3490,18,5,43.534,HiMarkHS
3490,19,19,20.816,CitizenScientist
3490,20,8,20.43,CitizenScientist
3490,21,3,10.74,CitizenScientist
3490,22,4,18.14,HSS
3490,23,8,15,XrayLady
3490,24,19,22.188,CitizenScientist
3490,25,9,16.146,CitizenScientist
3490,26,7,35,CitizenScientist
3490,27,6,24.504,CitizenScientist
3490,28,9,11.632,AS-1
3490,29,0,0,AS-2
3490,30,11,7.858,PeterLovesCrystals54
3490,31,19,15.07,RadCurieous
3490,32,13,26.926,GermanWrinkler43
3490,33,15,21.942,CitizenScientist
3490,34,0,0,CitizenScientist
3490,35,10,32,HiMarkHS
3490,36,5,29.476,CitizenScientist
3490,37,18,24.074,Bob
3490,38,1,38.284,ProfessorSievert
3490,39,16,34.062,CitizenScientist
3490,40,16,31.85,MutantX
3490,41,18,37.49,CitizenScientist
3490,42,19,34.254,AlwaysGlowing
3490,43,4,23.292,CitizenScientist
3490,44,4,29.566,TaxiDriver
3490,45,19,32.816,CitizenScientist
3490,46,14,28.246,Ckimball
3490,47,2,37,UncleG
3490,48,0,0,NeutronsAreFreeOfCharge
3490,49,0,0,MySensor
3490,50,2,35.252,MySensor
3495,1,14,36.37,MySensor
3495,2,5,27.584,TestUnit
3495,3,2,15.374,CitizenScientist
3495,4,19,12.456,ASWillhiem
3495,5,3,6.42,CitizenScientist
3495,6,0,0,MySensor
3495,7,6,10.658,MySensor
3495,8,14,5.766,MySensor
3495,9,5,7.842,MySensor
3495,10,3,4.756,HSS
3495,11,15,7.116,RichardFox
3495,12,2,13.592,CitizenScientist
3495,13,4,9.87,HSS
3495,14,18,7.046,AS-3
3495,15,5,9.98,CitizenScientist
3495,16,5,8.226,CitizenScientist
3495,17,14,20.524,HiMarkHS
3495,18,5,43.616,HiMarkHS
3495,19,19,18.414,CitizenScientist
3495,20,8,16.84,CitizenScientist
3495,21,3,14.376,CitizenScientist
3495,22,4,14.206,HSS
3495,23,8,15,XrayLady
3495,24,19,22.824,CitizenScientist
3495,25,9,11.148,CitizenScientist
3495,26,7,35,CitizenScientist
3495,27,6,25.658,CitizenScientist
3495,28,9,10.892,AS-1
3495,29,0,0,AS-2
3495,30,11,5.688,PeterLovesCrystals54
3495,31,19,13.98,RadCurieous
3495,32,18,23.59,GermanWrinkler43
3495,33,15,23.99,CitizenScientist
3495,34,0,0,CitizenScientist
3495,35,10,32,HiMarkHS
3495,36,5,27.058,CitizenScientist
3495,37,18,21.516,Bob
3495,38,1,40.252,ProfessorSievert
3495,39,16,40.684,CitizenScientist
3495,40,16,30.648,MutantX
3495,41,18,25.376,CitizenScientist
3495,42,19,33.28,AlwaysGlowing
3495,43,4,24.01,CitizenScientist
3495,44,4,28.2,TaxiDriver
3495,45,19,35.282,CitizenScientist
3495,46,14,27.336,Ckimball
3495,47,2,37,UncleG
3495,48,0,0,NeutronsAreFreeOfCharge
3495,49,0,0,MySensor
3495,50,2,35.52,MySensor
3500,1,14,36.37,MySensor
3500,2,5,24.192,TestUnit
3500,3,2,17.384,CitizenScientist
3500,4,19,14.858,ASWillhiem
3500,5,3,7.842,CitizenScientist
3500,6,0,0,MySensor
3500,7,6,9.3,MySensor
3500,8,14,7.252,MySensor
3500,9,5,7.328,MySensor
3500,10,3,3.798,HSS
3500,11,15,8.834,RichardFox
3500,12,2,14.106,CitizenScientist
3500,13,4,11.974,HSS
3500,14,18,9.846,AS-3
3500,15,5,19.242,CitizenScientist
3500,16,5,10.608,CitizenScientist
3500,17,14,18.402,HiMarkHS
3500,18,5,44.9,HiMarkHS
3500,19,19,22.248,CitizenScientist
3500,20,8,19.464,CitizenScientist
3500,21,3,15.372,CitizenScientist
3500,22,4,15.718,HSS
3500,23,8,15,XrayLady
3500,24,19,23.874,CitizenScientist
3500,25,9,11.286,CitizenScientist
3500,26,7,35,CitizenScientist
3500,27,6,22.86,CitizenScientist
3500,28,9,10.59,AS-1
3500,29,0,0,AS-2
3500,30,11,6.46,PeterLovesCrystals54
3500,31,19,13.83,RadCurieous
3500,32,4,19.214,GermanWrinkler43
3500,33,15,23.33,CitizenScientist
3500,34,0,0,CitizenScientist
3500,35,10,32,HiMarkHS
3500,36,5,29.31,CitizenScientist
3500,37,18,18.962,Bob
3500,38,1,38.682,ProfessorSievert
3500,39,16,37.506,CitizenScientist
3500,40,16,29.98,MutantX
3500,41,18,23.304,CitizenScientist
3500,42,19,32.224,AlwaysGlowing
3500,43,4,23.366,CitizenScientist
3500,44,4,27.68,TaxiDriver
3500,45,19,35.98,CitizenScientist
3500,46,14,22.866,Ckimball
3500,47,2,37,UncleG
3500,48,0,0,NeutronsAreFreeOfCharge
3500,49,0,0,MySensor
3500,50,2,36.348,MySensor
3505,1,14,36.37,MySensor
3505,2,5,22.922,TestUnit
3505,3,2,17.614,CitizenScientist
3505,4,19,15.15,ASWillhiem
3505,5,3,7.61,CitizenScientist
3505,6,0,0,MySensor
3505,7,6,10.934,MySensor
3505,8,14,6.054,MySensor
3505,9,5,6.9,MySensor
3505,10,3,4.492,HSS
3505,11,15,8.59,RichardFox
3505,12,2,14.658,CitizenScientist
3505,13,4,12.014,HSS
3505,14,18,10.56,AS-3
3505,15,5,12.274,CitizenScientist
3505,16,5,10.314,CitizenScientist
3505,17,14,30.036,HiMarkHS
3505,18,5,50.36,HiMarkHS
3505,19,19,16.82,CitizenScientist
3505,20,8,17.588,CitizenScientist
3505,21,3,11.27,CitizenScientist
3505,22,4,16.156,HSS
3505,23,8,15,XrayLady
3505,24,19,25.262,CitizenScientist
3505,25,9,11.654,CitizenScientist
3505,26,7,35,CitizenScientist
3505,27,6,23.15,CitizenScientist
3505,28,9,13.672,AS-1
3505,29,0,0,AS-2
3505,30,11,7.816,PeterLovesCrystals54
3505,31,19,13.874,RadCurieous
3505,32,4,22.124,GermanWrinkler43
3505,33,15,26.72,CitizenScientist
3505,34,0,0,CitizenScientist
3505,35,10,32,HiMarkHS
3505,36,5,27.912,CitizenScientist
3505,37,18,24.876,Bob
3505,38,1,36.98,ProfessorSievert
3505,39,16,38.444,CitizenScientist
3505,40,16,35.75,MutantX
3505,41,18,19.794,CitizenScientist
3505,42,19,43.782,AlwaysGlowing
3505,43,4,20.912,CitizenScientist
3505,44,4,28.61,TaxiDriver
3505,45,19,36.056,CitizenScientist
3505,46,14,20.726,Ckimball
3505,47,2,37,UncleG
3505,48,0,0,NeutronsAreFreeOfCharge
3505,49,0,0,MySensor
3505,50,2,35.652,MySensor
3510,1,14,36.37,MySensor
3510,2,5,24.332,TestUnit
3510,3,2,17.576,CitizenScientist
3510,4,19,13.594,ASWillhiem
3510,5,3,5.496,CitizenScientist
3510,6,0,0,MySensor
3510,7,6,9.58,MySensor
3510,8,14,6.524,MySensor
3510,9,5,7.896,MySensor
3510,10,3,4.514,HSS
3510,11,15,9.106,RichardFox
3510,12,2,14.296,CitizenScientist
3510,13,4,14.382,HSS
3510,14,13,9.468,AS-3
3510,15,5,10.118,CitizenScientist
3510,16,5,9.956,CitizenScientist
3510,17,14,20.194,HiMarkHS
3510,18,5,47.478,HiMarkHS
3510,19,19,20.956,CitizenScientist
3510,20,8,18.64,CitizenScientist
3510,21,3,18.148,CitizenScientist
3510,22,4,14.81,HSS
3510,23,8,15,XrayLady
3510,24,19,23.322,CitizenScientist
3510,25,9,14.98,CitizenScientist
3510,26,7,35,CitizenScientist
3510,27,6,22.916,CitizenScientist
3510,28,9,12.464,AS-1
3510,29,0,0,AS-2
3510,30,11,7.17,PeterLovesCrystals54
3510,31,19,14.702,RadCurieous
3510,32,4,20.124,GermanWrinkler43
3510,33,15,23.704,CitizenScientist
3510,34,0,0,CitizenScientist
3510,35,10,32,HiMarkHS
3510,36,5,26.438,CitizenScientist
3510,37,18,20.95,Bob
3510,38,1,39.896,ProfessorSievert
3510,39,16,33.824,CitizenScientist
3510,40,16,33.912,MutantX
3510,41,18,26.812,CitizenScientist
3510,42,19,31.718,AlwaysGlowing
3510,43,4,19.668,CitizenScientist
3510,44,4,30.632,TaxiDriver
3510,45,19,36.998,CitizenScientist
3510,46,14,21.526,Ckimball
3510,47,2,37,UncleG
3510,48,0,0,NeutronsAreFreeOfCharge
3510,49,0,0,MySensor
3510,50,2,35.984,MySensor
3515,1,14,36.37,MySensor
3515,2,1,26.864,TestUnit
3515,3,2,16.522,CitizenScientist
3515,4,19,13.88,ASWillhiem
3515,5,3,5.598,CitizenScientist
3515,6,0,0,MySensor
3515,7,6,9.256,MySensor
3515,8,14,5.366,MySensor
3515,9,5,6.972,MySensor
3515,10,3,4.682,HSS
3515,11,15,9.298,RichardFox
3515,12,2,13.668,CitizenScientist
3515,13,4,11.636,HSS
3515,14,13,19.024,AS-3
3515,15,5,10.23,CitizenScientist
3515,16,5,11.2,CitizenScientist
3515,17,14,20.48,HiMarkHS
3515,18,5,41.97,HiMarkHS
3515,19,19,21.656,CitizenScientist
3515,20,8,21.34,CitizenScientist
3515,21,3,14.202,CitizenScientist
3515,22,4,13.468,HSS
3515,23,8,15,XrayLady
3515,24,19,18.834,CitizenScientist
3515,25,9,12.3175,CitizenScientist
3515,26,7,35,CitizenScientist
3515,27,6,22.868,CitizenScientist
3515,28,9,10.942,AS-1
3515,29,0,0,AS-2
3515,30,11,6.944,PeterLovesCrystals54
3515,31,19,14.352,RadCurieous
3515,32,4,20.758,GermanWrinkler43
3515,33,15,22.594,CitizenScientist
3515,34,0,0,CitizenScientist
3515,35,10,32,HiMarkHS
3515,36,5,28.35,CitizenScientist
3515,37,18,23.848,Bob
3515,38,1,41.016,ProfessorSievert
3515,39,16,43.454,CitizenScientist
3515,40,16,33.398,MutantX
3515,41,18,19.28,CitizenScientist
3515,42,19,34.8,AlwaysGlowing
3515,43,4,24.92,CitizenScientist
3515,44,4,29.224,TaxiDriver
3515,45,19,33.854,CitizenScientist
3515,46,14,25.028,Ckimball
3515,47,2,37,UncleG
3515,48,0,0,NeutronsAreFreeOfCharge
3515,49,0,0,MySensor
3515,50,2,35.27,MySensor
3520,1,14,36.37,MySensor
3520,2,1,34.42,TestUnit
3520,3,2,15.738,CitizenScientist
3520,4,19,13.81,ASWillhiem
3520,5,3,6.026,CitizenScientist
3520,6,0,0,MySensor
3520,7,6,9.51,MySensor
3520,8,14,6.076,MySensor
3520,9,5,6.22,MySensor
3520,10,3,4.106,HSS
3520,11,15,7.526,RichardFox
3520,12,2,12.27,CitizenScientist
3520,13,4,10.958,HSS
3520,14,13,13.792,AS-3
3520,15,5,8.422,CitizenScientist
3520,16,5,8.24,CitizenScientist
3520,17,14,17.894,HiMarkHS
3520,18,5,43.024,HiMarkHS
3520,19,19,19.762,CitizenScientist
3520,20,8,20.506,CitizenScientist
3520,21,3,9.302,CitizenScientist
3520,22,4,41.104,HSS
3520,23,8,15,XrayLady
3520,24,19,21.918,CitizenScientist
3520,25,9,10.258,CitizenScientist
3520,26,7,35,CitizenScientist
3520,27,6,23.526,CitizenScientist
3520,28,9,10.64,AS-1
3520,29,0,0,AS-2
3520,30,11,8.104,PeterLovesCrystals54
3520,31,19,14.684,RadCurieous
3520,32,4,21.344,GermanWrinkler43
3520,33,15,26.216,CitizenScientist
3520,34,0,0,CitizenScientist
3520,35,10,32,HiMarkHS
3520,36,5,23.56,CitizenScientist
3520,37,18,25.416,Bob
3520,38,1,40.428,ProfessorSievert
3520,39,16,40.058,CitizenScientist
3520,40,16,29.9,MutantX
3520,41,18,23.976,CitizenScientist
3520,42,19,35.722,AlwaysGlowing
3520,43,4,22.524,CitizenScientist
3520,44,4,46.65,TaxiDriver
3520,45,19,35.974,CitizenScientist
3520,46,14,22.156,Ckimball
3520,47,2,37,UncleG
3520,48,0,0,NeutronsAreFreeOfCharge
3520,49,0,0,MySensor
3520,50,2,36.174,MySensor
3525,1,14,36.37,MySensor
3525,2,1,35.198,TestUnit
3525,3,2,16.896,CitizenScientist
3525,4,19,13.462,ASWillhiem
3525,5,3,13.138,CitizenScientist
3525,6,0,0,MySensor
3525,7,6,10.24,MySensor
3525,8,14,6.37,MySensor
3525,9,5,6.466,MySensor
3525,10,3,4.41,HSS
3525,11,15,8.364,RichardFox
3525,12,2,12.106,CitizenScientist
3525,13,4,12.274,HSS
3525,14,12,13.818,AS-3
3525,15,5,9.002,CitizenScientist
3525,16,5,10.944,CitizenScientist
3525,17,14,17.496,HiMarkHS
3525,18,5,40.238,HiMarkHS
3525,19,19,21.042,CitizenScientist
3525,20,8,19.592,CitizenScientist
3525,21,3,14.906,CitizenScientist
3525,22,4,47.91,HSS
3525,23,8,15,XrayLady
3525,24,19,21.402,CitizenScientist
3525,25,9,14.098,CitizenScientist
3525,26,7,35,CitizenScientist
3525,27,6,23.976,CitizenScientist
3525,28,9,11.26,AS-1
3525,29,0,0,AS-2
3525,30,11,6.746,PeterLovesCrystals54
3525,31,19,13.766,RadCurieous
3525,32,4,44.418,GermanWrinkler43
3525,33,15,27.464,CitizenScientist
3525,34,0,0,CitizenScientist
3525,35,10,32,HiMarkHS
3525,36,5,26.056,CitizenScientist
3525,37,18,29.234,Bob
3525,38,1,38.54,ProfessorSievert
3525,39,16,36.488,CitizenScientist
3525,40,16,29.068,MutantX
3525,41,18,33.016,CitizenScientist
3525,42,19,34.448,AlwaysGlowing
3525,43,4,26.908,CitizenScientist
3525,44,4,23.746,TaxiDriver
3525,45,19,34.522,CitizenScientist
3525,46,14,21.246,Ckimball
3525,47,2,37,UncleG
3525,48,0,0,NeutronsAreFreeOfCharge
3525,49,0,0,MySensor
3525,50,2,36.06,MySensor
3530,1,14,36.37,MySensor
3530,2,1,35.296,TestUnit
3530,3,2,16.576,CitizenScientist
3530,4,19,14.46,ASWillhiem
3530,5,3,8.008,CitizenScientist
3530,6,0,0,MySensor
3530,7,6,11.078,MySensor
3530,8,14,6.12,MySensor
3530,9,5,7.754,MySensor
3530,10,3,5.408,HSS
3530,11,15,9.124,RichardFox
3530,12,2,11.574,CitizenScientist
3530,13,4,22.936,HSS
3530,14,12,9.694,AS-3
3530,15,5,11.562,CitizenScientist
3530,16,5,9.028,CitizenScientist
3530,17,14,16.61,HiMarkHS
3530,18,5,42.198,HiMarkHS
3530,19,19,20.258,CitizenScientist
3530,20,8,28.418,CitizenScientist
3530,21,3,15.988,CitizenScientist
3530,22,4,34.796,HSS
3530,23,8,15,XrayLady
3530,24,19,24.982,CitizenScientist
3530,25,9,12.278,CitizenScientist
3530,26,7,35,CitizenScientist
3530,27,6,25.466,CitizenScientist
3530,28,9,10.712,AS-1
3530,29,0,0,AS-2
3530,30,11,8.252,PeterLovesCrystals54
3530,31,19,14.872,RadCurieous
3530,32,4,26.35,GermanWrinkler43
3530,33,15,26.51,CitizenScientist
3530,34,0,0,CitizenScientist
3530,35,10,32,HiMarkHS
3530,36,5,26.812,CitizenScientist
3530,37,18,32.976,Bob
3530,38,1,40.254,ProfessorSievert
3530,39,16,39.152,CitizenScientist
3530,40,16,35.636,MutantX
3530,41,18,29.14,CitizenScientist
3530,42,19,35.944,AlwaysGlowing
3530,43,4,25.37,CitizenScientist
3530,44,4,28.972,TaxiDriver
3530,45,19,38.696,CitizenScientist
3530,46,14,22.594,Ckimball
3530,47,2,37,UncleG
3530,48,0,0,NeutronsAreFreeOfCharge
3530,49,0,0,MySensor
3530,50,2,36.412,MySensor
3535,1,14,36.37,MySensor
3535,2,1,36.358,TestUnit
3535,3,2,15.598,CitizenScientist
3535,4,19,15.6,ASWillhiem
3535,5,3,7.522,CitizenScientist
3535,6,0,0,MySensor
3535,7,6,11.87,MySensor
3535,8,14,5.55,MySensor
3535,9,5,6.684,MySensor
3535,10,3,4.422,HSS
3535,11,15,9.046,RichardFox
3535,12,2,11.344,CitizenScientist
3535,13,4,9.486,HSS
3535,14,11,10.524,AS-3
3535,15,5,10.37,CitizenScientist
3535,16,5,9.248,CitizenScientist
3535,17,14,19.974,HiMarkHS
3535,18,5,46.238,HiMarkHS
3535,19,19,23.782,CitizenScientist
3535,20,8,26.676,CitizenScientist
3535,21,3,14.952,CitizenScientist
3535,22,4,39.76,HSS
3535,23,8,15,XrayLady
3535,24,19,25.23,CitizenScientist
3535,25,9,12.504,CitizenScientist
3535,26,7,35,CitizenScientist
3535,27,6,26.16,CitizenScientist
3535,28,9,10.29,AS-1
3535,29,0,0,AS-2
3535,30,11,7.418,PeterLovesCrystals54
3535,31,19,15.39,RadCurieous
3535,32,4,32.866,GermanWrinkler43
3535,33,15,25.548,CitizenScientist
3535,34,0,0,CitizenScientist
3535,35,10,32,HiMarkHS
3535,36,5,24.936,CitizenScientist
3535,37,18,40.556,Bob
3535,38,1,41.348,ProfessorSievert
3535,39,16,42.188,CitizenScientist
3535,40,16,35.964,MutantX
3535,41,18,32.992,CitizenScientist
3535,42,19,35.574,AlwaysGlowing
3535,43,4,19.95,CitizenScientist
3535,44,4,27.02,TaxiDriver
3535,45,19,39.98,CitizenScientist
3535,46,14,21.298,Ckimball
3535,47,2,37,UncleG
3535,48,0,0,NeutronsAreFreeOfCharge
3535,49,0,0,MySensor
3535,50,2,36.408,MySensor
3540,1,14,36.37,MySensor
3540,2,1,37.222,TestUnit
3540,3,2,14.758,CitizenScientist
3540,4,19,15.516,ASWillhiem
3540,5,3,3.942,CitizenScientist
3540,6,0,0,MySensor
3540,7,6,11.52,MySensor
3540,8,14,5.684,MySensor
3540,9,5,5.302,MySensor
3540,10,3,4.594,HSS
3540,11,15,8.616,RichardFox
3540,12,2,13.758,CitizenScientist
3540,13,4,9.654,HSS
3540,14,11,7.51,AS-3
3540,15,5,10.796,CitizenScientist
3540,16,5,9.96,CitizenScientist
3540,17,14,21.048,HiMarkHS
3540,18,5,42.692,HiMarkHS
3540,19,19,22.714,CitizenScientist
3540,20,8,30.65,CitizenScientist
3540,21,3,17.37,CitizenScientist
3540,22,4,43.172,HSS
3540,23,8,15,XrayLady
3540,24,19,34.814,CitizenScientist
3540,25,9,12.216,CitizenScientist
3540,26,7,35,CitizenScientist
3540,27,6,26.394,CitizenScientist
3540,28,9,12.09,AS-1
3540,29,0,0,AS-2
3540,30,11,7.53,PeterLovesCrystals54
3540,31,19,15.504,RadCurieous
3540,32,4,30.704,GermanWrinkler43
3540,33,15,26.134,CitizenScientist
3540,34,0,0,CitizenScientist
3540,35,10,32,HiMarkHS
3540,36,5,31.712,CitizenScientist
3540,37,18,37.44,Bob
3540,38,1,40.636,ProfessorSievert
3540,39,16,40.848,CitizenScientist
3540,40,16,34.83,MutantX
3540,41,18,30.322,CitizenScientist
3540,42,19,34.964,AlwaysGlowing
3540,43,4,25.454,CitizenScientist
3540,44,4,25.482,TaxiDriver
3540,45,19,39.906,CitizenScientist
3540,46,14,21.004,Ckimball
3540,47,2,37,UncleG
3540,48,0,0,NeutronsAreFreeOfCharge
3540,49,0,0,MySensor
3540,50,2,36.234,MySensor
3545,1,14,36.37,MySensor
3545,2,1,36.62,TestUnit
3545,3,2,16.61,CitizenScientist
3545,4,19,15.006,ASWillhiem
3545,5,3,7.21,CitizenScientist
3545,6,0,0,MySensor
3545,7,6,12.582,MySensor
3545,8,14,5.864,MySensor
3545,9,5,7.232,MySensor
3545,10,3,4.61,HSS
3545,11,15,9.156,RichardFox
3545,12,2,12.974,CitizenScientist
3545,13,4,11.596,HSS
3545,14,7,6.57,AS-3
3545,15,5,9.992,CitizenScientist
3545,16,5,8.446,CitizenScientist
3545,17,14,20.902,HiMarkHS
3545,18,5,45.272,HiMarkHS
3545,19,19,25.462,CitizenScientist
3545,20,8,28.326,CitizenScientist
3545,21,3,17.27,CitizenScientist
3545,22,4,44.35,HSS
3545,23,8,15,XrayLady
3545,24,19,25.596,CitizenScientist
3545,25,9,11.242,CitizenScientist
3545,26,7,35,CitizenScientist
3545,27,6,26.388,CitizenScientist
3545,28,9,10.708,AS-1
3545,29,0,0,AS-2
3545,30,11,8.402,PeterLovesCrystals54
3545,31,19,15.298,RadCurieous
3545,32,4,36.456,GermanWrinkler43
3545,33,15,26.812,CitizenScientist
3545,34,0,0,CitizenScientist
3545,35,10,32,HiMarkHS
3545,36,5,29.322,CitizenScientist
3545,37,18,28.904,Bob
3545,38,1,41.234,ProfessorSievert
3545,39,16,41.068,CitizenScientist
3545,40,16,34.668,MutantX
3545,41,18,29.644,CitizenScientist
3545,42,19,33.12,AlwaysGlowing
3545,43,4,24.906,CitizenScientist
3545,44,4,40.782,TaxiDriver
3545,45,19,58.22,CitizenScientist
3545,46,14,24.54,Ckimball
3545,47,2,37,UncleG
3545,48,0,0,NeutronsAreFreeOfCharge
3545,49,0,0,MySensor
3545,50,2,35.494,MySensor
3550,1,14,36.37,MySensor
3550,2,1,36.362,TestUnit
3550,3,2,16.912,CitizenScientist
3550,4,19,15.446,ASWillhiem
3550,5,3,6.698,CitizenScientist
3550,6,0,0,MySensor
3550,7,6,10.734,MySensor
3550,8,14,5.266,MySensor
3550,9,5,6.462,MySensor
3550,10,3,4.542,HSS
3550,11,15,8.782,RichardFox
3550,12,2,12.908,CitizenScientist
3550,13,4,12.632,HSS
3550,14,8,8.736,AS-3
3550,15,5,10.37,CitizenScientist
3550,16,5,9.746,CitizenScientist
3550,17,14,18.25,HiMarkHS
3550,18,5,44.076,HiMarkHS
3550,19,19,22.252,CitizenScientist
3550,20,8,43.106,CitizenScientist
3550,21,3,12.19,CitizenScientist
3550,22,4,44.99,HSS
3550,23,8,15,XrayLady
3550,24,19,25.136,CitizenScientist
3550,25,9,12.34,CitizenScientist
3550,26,7,35,CitizenScientist
3550,27,6,25.46,CitizenScientist
3550,28,9,9.812,AS-1
3550,29,0,0,AS-2
3550,30,11,7.374,PeterLovesCrystals54
3550,31,19,15.704,RadCurieous
3550,32,4,30.276,GermanWrinkler43
3550,33,15,24.59,CitizenScientist
3550,34,0,0,CitizenScientist
3550,35,10,32,HiMarkHS
3550,36,5,27.158,CitizenScientist
3550,37,18,36.656,Bob
3550,38,1,41.382,ProfessorSievert
3550,39,16,41.528,CitizenScientist
3550,40,16,36.018,MutantX
3550,41,18,29.814,CitizenScientist
3550,42,19,34.348,AlwaysGlowing
