time,location,account,cluster,word
2020-04-08 19:13:00,Safe Town,AlwaysSafePowerCompany,water,water
2020-04-08 19:13:00,Downtown,CuriousKBread,shelter,shelter
2020-04-08 19:13:00,East Parton,DarkGBanana,shelter,shelter
2020-04-08 19:13:00,Southwest,BorkholderBear1996,volunteer,crew
2020-04-08 19:13:00,Southwest,GuapoRBowl1982,shelter,shelter
2020-04-08 19:13:00,West Parton,SmartEdithBread,volunteer,crew
2020-04-08 19:13:00,Downtown,JWileyAlexander,rescue,rescue
2020-04-08 19:14:00,Weston,RunsKerry_CouchDog,quake,earthquake
2020-04-08 19:14:00,Scenic Vista,CleverNPlate89,water,flood
2020-04-08 19:14:00,Scenic Vista,CleverNPlate89,water,water
2020-04-08 19:14:00,Scenic Vista,CleverNPlate89,shelter,shelter
2020-04-08 19:14:00,Downtown,AttentativeIcecreamOrchard,power,power
2020-04-08 19:14:00,Downtown,AttentativeIcecreamOrchard,transport,road
2020-04-08 19:14:00,Weston,AttentativeCarCorrigan,rescue,fire
2020-04-08 19:14:00,East Parton,FearsDillonCat,nuclear,nuclear
2020-04-08 19:15:00,Weston,FamousTanyaBanana,food,food
2020-04-08 19:15:00,Weston,SmartJBowl,gas,gas
2020-04-08 19:15:00,Weston,SmartJBowl,power,power
2020-04-08 19:15:00,Northwest,LovesWilliamMouse,rescue,fire
2020-04-08 19:15:00,Weston,RunsKerry_CouchDog,water,flood
2020-04-08 19:15:00,Weston,RunsKerry_CouchDog,water,water
2020-04-08 19:15:00,Weston,RunsKerry_CouchDog,water,water
2020-04-08 19:15:00,Weston,RunsKerry_CouchDog,water,water
2020-04-08 19:15:00,Weston,RunsKerry_CouchDog,shelter,shelter
2020-04-08 19:15:00,Weston,GeorgeObnoxiousHarmon,water,flood
2020-04-08 19:15:00,Safe Town,RunsKathy_TysonLion,quake,disaster
2020-04-08 19:15:00,Safe Town,RunsKathy_TysonLion,shelter,shelter
2020-04-08 19:16:00,Oak Willow,Stamper2014,medical,die
2020-04-08 19:16:00,Safe Town,AlwaysSafePowerCompany,volunteer,volunteer
2020-04-08 19:16:00,Chapparal,FamousPamBowl,water,flood
2020-04-08 19:16:00,Scenic Vista,ChloeJohnson,rescue,rescue
2020-04-08 19:16:00,Scenic Vista,ChloeJohnson,rescue,rescue
2020-04-08 19:16:00,Scenic Vista,Dora2017,shelter,shelter
2020-04-08 19:16:00,Old Town,OldTownBlues,water,water
2020-04-08 19:16:00,Old Town,OldTownBlues,food,food
2020-04-08 19:16:00,Southton,Julia_BurgerBear1974,nuclear,nuclear
2020-04-08 19:16:00,Palace Hills,Crowson1974,shelter,shelter
2020-04-08 19:16:00,Southwest,RacesMonteHorse,shelter,shelter
2020-04-08 19:16:00,Palace Hills,CleverScottPlate1964,medical,die
2020-04-08 19:16:00,Palace Hills,CleverScottPlate1964,medical,die
2020-04-08 19:17:00,Palace Hills,MyDonut,food,food
2020-04-08 19:17:00,Downtown,KevinMouse54,shelter,shelter
2020-04-08 19:17:00,Southton,James_MildenbergerBear1977,rescue,rescue
2020-04-08 19:17:00,Old Town,TallCCouch,water,flood
2020-04-08 19:17:00,Weston,CandidCandyCalvin_Holzinger,transport,road
2020-04-08 19:17:00,Chapparal,ObnoxiousFPlate13,water,water
2020-04-08 19:18:00,Safe Town,J6Washington,water,flood
2020-04-08 19:18:00,Oak Willow,AttentativeAvaIcecream,shelter,shelter
2020-04-08 19:18:00,West Parton,RacesMary_TurnerOctopus,shelter,shelter
2020-04-08 19:18:00,Southton,MarcosSmartG,transport,road
2020-04-08 19:19:00,Northwest,FastCandyMichael,rescue,rescue
2020-04-08 19:19:00,Chapparal,HoldsJonathan_IacobelliDog,shelter,shelter
2020-04-08 19:19:00,West Parton,RachelSimmons,food,food
2020-04-08 19:19:00,Downtown,FuriousBeamonCandy1987,water,water
2020-04-08 19:19:00,Southton,Ben_Garrison12,food,food
2020-04-08 19:20:00,Downtown,FamousCarCynthia_Powe,power,power
2020-04-08 19:20:00,Pepper Mill,FleetHCouch1961,food,food
2020-04-08 19:20:00,Palace Hills,BaileyFish75,water,water
2020-04-08 19:20:00,Palace Hills,BaileyFish75,food,food
2020-04-08 19:20:00,Northwest,Josefina2019,nuclear,nuclear
2020-04-08 19:20:00,Northwest,Josefina2019,power,power
2020-04-08 19:20:00,Safe Town,FieldEngineerPhillipCarter,quake,earthquake
2020-04-08 19:20:00,Cheddarford,HoldsOlsonHorse,rescue,rescue
2020-04-08 19:20:00,Southwest,NicoleBear93,shelter,shelter
2020-04-08 19:22:00,Downtown,Christopher_BogartBear26,food,food
2020-04-08 19:22:00,Broadview,SusanFish1993,shelter,shelter
2020-04-08 19:22:00,Southton,FuriousGordonBanana,food,food
2020-04-08 19:22:00,Southton,FuriousGordonBanana,shelter,shelter
2020-04-08 19:22:00,Downtown,JeffreyBusyD,shelter,shelter
2020-04-08 19:22:00,Chapparal,RichardMouse1995,water,water
2020-04-08 19:22:00,Chapparal,RichardMouse1995,food,food
2020-04-08 19:22:00,Weston,ObnoxiousSCar,food,food
2020-04-08 19:23:00,Palace Hills,GarcesOctopus1993,food,food
2020-04-08 19:23:00,Palace Hills,Mcadory61,shelter,shelter
2020-04-08 19:23:00,Terrapin Springs,John2007D,rescue,rescue
2020-04-08 19:23:00,Weston,Cummings26,medical,die
2020-04-08 19:23:00,Weston,Cummings26,medical,die
2020-04-08 19:24:00,Southwest,GuapoJannaCar,food,food
2020-04-08 19:24:00,Southwest,CuriousIngramBowl,water,water
2020-04-08 19:24:00,Southwest,CuriousIngramBowl,food,food
2020-04-08 19:24:00,Broadview,Eugenia1955,water,flood
2020-04-08 19:24:00,Old Town,OldTownGirl,rescue,rescue
2020-04-08 19:24:00,Palace Hills,FamousParkerLight,food,food
2020-04-08 19:24:00,Palace Hills,FamousParkerLight,shelter,shelter
2020-04-08 19:24:00,Old Town,RobertCat51,shelter,shelter
2020-04-08 19:25:00,Broadview,CuriousPlateZachary_Chevez,food,food
2020-04-08 19:25:00,West Parton,RonaldFuriousLevel,quake,earthquake
2020-04-08 19:25:00,Northwest,SAttentativeSmithey,rescue,rescue
2020-04-08 19:25:00,Safe Town,JosephDarkMorgan,volunteer,crew
2020-04-08 19:26:00,Downtown,PaulWhale45,food,food
2020-04-08 19:26:00,Downtown,PaulWhale45,quake,earthquake
2020-04-08 19:26:00,Downtown,PaulWhale45,medical,death
2020-04-08 19:26:00,Downtown,PaulWhale45,food,food
2020-04-08 19:26:00,Downtown,PaulWhale45,medical,death
2020-04-08 19:26:00,Chapparal,FuriousTheodoraCar,food,food
2020-04-08 19:26:00,Easton,LatoyaCandidS,shelter,shelter
2020-04-08 19:26:00,Northwest,WileyMclaughlinBowl61,water,sewer
2020-04-08 19:26:00,Cheddarford,FleetTallentCandy,shelter,shelter
2020-04-08 19:26:00,Southwest,RacesJack_SayersLion,volunteer,volunteer
2020-04-08 19:26:00,Broadview,WileyCBanana,shelter,shelter
2020-04-08 19:26:00,Easton,Sarah_CarpenterMouse83,food,food
2020-04-08 19:27:00,Southwest,RacesJerryFish,volunteer,volunteer
2020-04-08 19:27:00,Downtown,Lina1996,shelter,shelter
2020-04-08 19:27:00,Easton,CuriousBananaBrent,shelter,shelter
2020-04-08 19:27:00,East Parton,WileyPlateRodolfo_Lively,shelter,shelter
2020-04-08 19:27:00,Northwest,GuapoCBanana1966,water,water
2020-04-08 19:27:00,Northwest,GuapoCBanana1966,food,food
2020-04-08 19:27:00,Oak Willow,LovesDavidDog,medical,die
2020-04-08 19:27:00,Oak Willow,LovesDavidDog,medical,die
2020-04-08 19:28:00,Scenic Vista,RunsWilliamFish,gas,gas
2020-04-08 19:28:00,Scenic Vista,RunsWilliamFish,power,power
2020-04-08 19:28:00,Weston,Beatrice32,nuclear,nuclear
2020-04-08 19:28:00,Weston,Beatrice32,power,power
2020-04-08 19:28:00,Weston,Beatrice32,nuclear,nuclear
2020-04-08 19:28:00,Weston,Beatrice32,power,power
2020-04-08 19:28:00,Weston,Beatrice32,nuclear,nuclear
2020-04-08 19:28:00,Weston,Beatrice32,power,power
2020-04-08 19:28:00,Downtown,FamousCarStephen_Mccall,shelter,shelter
2020-04-08 19:28:00,Cheddarford,Patricia40,food,food
2020-04-08 19:28:00,Palace Hills,R79Briggs,water,water
2020-04-08 19:28:00,Palace Hills,R79Briggs,food,food
2020-04-08 19:28:00,Downtown,FamousMIcecream,rescue,rescue
2020-04-08 19:28:00,Downtown,FamousMIcecream,volunteer,volunteer
2020-04-08 19:28:00,Downtown,FamousMIcecream,shelter,shelter
2020-04-08 19:28:00,Palace Hills,Wesley_RodriguezLion1969,food,food
2020-04-08 19:28:00,Palace Hills,Wesley_RodriguezLion1969,quake,earthquake
2020-04-08 19:28:00,Palace Hills,Wesley_RodriguezLion1969,medical,death
2020-04-08 19:28:00,Palace Hills,Wesley_RodriguezLion1969,food,food
2020-04-08 19:28:00,Palace Hills,Wesley_RodriguezLion1969,medical,death
2020-04-08 19:29:00,Downtown,FuriousBowlVargas,volunteer,crew
2020-04-08 19:29:00,Scenic Vista,DickinsonMouse32,shelter,shelter
2020-04-08 19:29:00,Southwest,DarkBreadEunice_Smith,food,food
2020-04-08 19:29:00,Palace Hills,Bruce_GuidottiFish1982,quake,disaster
2020-04-08 19:29:00,Palace Hills,Bruce_GuidottiFish1982,shelter,shelter
2020-04-08 19:29:00,Terrapin Springs,Helen_NewburyBear64,shelter,shelter
2020-04-08 19:29:00,Southton,McgeheeCat1976,shelter,shelter
2020-04-08 19:29:00,Terrapin Springs,John2007D,food,food
2020-04-08 19:29:00,Northwest,TallFultzIcecream,rescue,rescue
2020-04-08 19:29:00,Scenic Vista,GuadalupeDog2018,power,power
2020-04-08 19:30:00,Southton,Charlene91G,food,food
2020-04-08 19:31:00,West Parton,DarkBreadCheri_Todd,rescue,rescue
2020-04-08 19:31:00,West Parton,DarkBreadCheri_Todd,volunteer,volunteer
2020-04-08 19:31:00,West Parton,DarkBreadCheri_Todd,food,food
2020-04-08 19:31:00,West Parton,DarkBreadCheri_Todd,water,water
2020-04-08 19:31:00,Downtown,AttentativePBread32,transport,road
2020-04-08 19:31:00,Southton,Ben_Garrison12,shelter,shelter
2020-04-08 19:31:00,Downtown,WatchesAnnette_BurkDog,rescue,fire
2020-04-08 19:31:00,Southwest,Sheila_Weichel56,volunteer,volunteer
2020-04-08 19:32:00,Pepper Mill,FleetWCar,transport,road
2020-04-08 19:32:00,Weston,FastCouchAmy_Romanowski,quake,rubble
2020-04-08 19:32:00,Weston,FamousRCandy,food,food
2020-04-08 19:32:00,Scenic Vista,DarkWCouch,medical,die
2020-04-08 19:32:00,Downtown,BusyEHouse1971,food,food
2020-04-08 19:32:00,Downtown,BusyEHouse1971,quake,earthquake
2020-04-08 19:32:00,Downtown,BusyEHouse1971,medical,death
2020-04-08 19:32:00,Downtown,BusyEHouse1971,food,food
2020-04-08 19:32:00,Downtown,BusyEHouse1971,medical,death
2020-04-08 19:32:00,Scenic Vista,LazyLBanana,food,food
2020-04-08 19:32:00,Southton,Annie45Reese,rescue,rescue
2020-04-08 19:33:00,Northwest,RunsKerry_HernandezCat,nuclear,nuclear
2020-04-08 19:33:00,Northwest,RunsKerry_HernandezCat,power,power
2020-04-08 19:33:00,Downtown,FuriousBowlVargas,medical,die
2020-04-08 19:33:00,West Parton,SmartSBread25,shelter,shelter
2020-04-08 19:33:00,Weston,TallMaryCouch,volunteer,crew
2020-04-08 19:33:00,Weston,CleverMichealHouse,water,water
2020-04-08 19:33:00,Weston,CleverMichealHouse,food,food
2020-04-08 19:33:00,Old Town,CuriousBreadLee_Garcia,water,sewer
2020-04-08 19:33:00,Downtown,CuriousCHouse,shelter,shelter
2020-04-08 19:34:00,Southwest,DarkCCandy10,shelter,shelter
2020-04-08 19:34:00,East Parton,FearsJohnBird,rescue,rescue
2020-04-08 19:34:00,Southton,BusyCHouse,food,food
2020-04-08 19:34:00,Weston,Christine23,volunteer,volunteer
2020-04-08 19:35:00,West Parton,CandidMatherlyCandy1995,water,water
2020-04-08 19:35:00,West Parton,CandidMatherlyCandy1995,food,food
2020-04-08 19:35:00,East Parton,Wilson1997,volunteer,volunteer
2020-04-08 19:35:00,Weston,Jeffrey_Chynoweth2002,shelter,shelter
2020-04-08 19:35:00,Southton,ScottSmartToupin,food,food
2020-04-08 19:35:00,East Parton,FastPorterCandy,rescue,rescue
2020-04-08 19:35:00,Terrapin Springs,SmartClarkHouse72,food,food
2020-04-08 19:35:00,Downtown,Christopher_BogartBear26,medical,die
2020-04-08 19:36:00,Easton,SmartCalvertLight,food,food
2020-04-08 19:36:00,Southton,GuapoBBanana58,shelter,shelter
2020-04-08 19:36:00,Downtown,Kathleen_HernandezBird2007,food,food
2020-04-08 19:36:00,Downtown,KramerLion81,volunteer,volunteer
2020-04-08 19:36:00,Weston,WileyPCandy1999,rescue,rescue
2020-04-08 19:36:00,Weston,WileyPCandy1999,volunteer,volunteer
2020-04-08 19:36:00,Weston,WileyPCandy1999,food,food
2020-04-08 19:36:00,Weston,WileyPCandy1999,water,water
2020-04-08 19:37:00,Downtown,CuriousWhitedIcecream1959,rescue,rescue
2020-04-08 19:37:00,Downtown,CuriousWhitedIcecream1959,volunteer,volunteer
2020-04-08 19:37:00,Downtown,CuriousWhitedIcecream1959,food,food
2020-04-08 19:37:00,Downtown,CuriousWhitedIcecream1959,water,water
2020-04-08 19:37:00,Weston,LydiaFastGarcia,food,food
2020-04-08 19:37:00,Palace Hills,TallBreadJoseph,volunteer,volunteer
2020-04-08 19:37:00,Broadview,Denise_DeenFish28,transport,road
2020-04-08 19:37:00,Chapparal,CleverCouchHauff,water,water
2020-04-08 19:37:00,Chapparal,CleverCouchHauff,food,food
2020-04-08 19:38:00,Southwest,FleetBreadSandra_Torres,transport,road
2020-04-08 19:38:00,Southwest,Myrtle71W,shelter,shelter
2020-04-08 19:38:00,Old Town,M2000Couley,food,food
2020-04-08 19:38:00,West Parton,Zanes1955,rescue,rescue
2020-04-08 19:38:00,West Parton,Zanes1955,volunteer,volunteer
2020-04-08 19:38:00,West Parton,Zanes1955,shelter,shelter
2020-04-08 19:39:00,Weston,LazyNewtonBowl,food,food
2020-04-08 19:39:00,Downtown,FastRCouch,shelter,shelter
2020-04-08 19:39:00,Safe Town,TallBCar89,medical,die
2020-04-08 19:39:00,Old Town,BusyFBread,nuclear,nuclear
2020-04-08 19:39:00,Old Town,BusyFBread,power,power
2020-04-08 19:39:00,Weston,JoseBusyM,medical,die
2020-04-08 19:39:00,Weston,JoseBusyM,medical,die
2020-04-08 19:41:00,Downtown,NadineGuapoG,food,food
2020-04-08 19:41:00,Palace Hills,Crowson1974,food,food
2020-04-08 19:41:00,Palace Hills,RunsRonnie_MapstonWhale,nuclear,nuclear
2020-04-08 19:41:00,Palace Hills,RunsRonnie_MapstonWhale,nuclear,nuclear
2020-04-08 19:41:00,Palace Hills,RunsRonnie_MapstonWhale,power,power
2020-04-08 19:42:00,Southton,BAttentativeM,transport,road
2020-04-08 19:42:00,Downtown,CleverMBread,medical,die
2020-04-08 19:42:00,Northwest,DarkZadowPlate,rescue,rescue
2020-04-08 19:42:00,Northwest,DarkZadowPlate,rescue,rescue
2020-04-08 19:43:00,Old Town,ClevelandObnoxiousCarter,nuclear,nuclear
2020-04-08 19:43:00,Old Town,ClevelandObnoxiousCarter,power,power
2020-04-08 19:43:00,Downtown,BusyFlemingPlate,volunteer,volunteer
2020-04-08 19:43:00,Northwest,FleetFLight,volunteer,crew
2020-04-08 19:43:00,Weston,RacesJoan_MurphyOctopus,transport,road
2020-04-08 19:43:00,Palace Hills,LazyBCar,water,water
2020-04-08 19:43:00,Palace Hills,LazyBCar,food,food
2020-04-08 19:44:00,Scenic Vista,SmartIcecreamBrian,shelter,shelter
2020-04-08 19:44:00,Cheddarford,TallKHouse,water,water
2020-04-08 19:44:00,Cheddarford,TallKHouse,food,food
2020-04-08 19:44:00,Southton,FearsRodgersMouse,water,sewer
2020-04-08 19:45:00,Cheddarford,PhilipSmartMoore,water,sewer
2020-04-08 19:45:00,Northwest,ObnoxiousLCar26,food,food
2020-04-08 19:46:00,Downtown,Rebecca2008,nuclear,nuclear
2020-04-08 19:46:00,Downtown,Rebecca2008,power,power
2020-04-08 19:46:00,Downtown,BessOctopus2011,rescue,rescue
2020-04-08 19:46:00,Downtown,BessOctopus2011,rescue,rescue
2020-04-08 19:46:00,Old Town,CuriousCrystalHouse,shelter,shelter
2020-04-08 19:46:00,Northwest,DavisFish8,volunteer,crew
2020-04-08 19:47:00,Palace Hills,Walker2012,rescue,rescue
2020-04-08 19:47:00,Downtown,FuriousCPlate47,quake,rubble
2020-04-08 19:48:00,Northwest,Otto_Blake46,food,food
2020-04-08 19:48:00,Broadview,ChristineCandidSilva,medical,die
2020-04-08 19:48:00,Northwest,MysakFish84,shelter,shelter
2020-04-08 19:49:00,Southwest,CuriousLightBacklund,shelter,shelter
2020-04-08 19:49:00,Weston,JObnoxiousMarkert,rescue,rescue
2020-04-08 19:49:00,Southton,RacesCraigCat,medical,die
2020-04-08 19:49:00,Northwest,HoldsConleyBird,rescue,rescue
2020-04-08 19:49:00,Scenic Vista,FamousRobertCar,shelter,shelter
2020-04-08 19:50:00,Cheddarford,DarkRCouch,food,food
2020-04-08 19:50:00,Weston,BusyBowlCarrie,medical,die
2020-04-08 19:50:00,Old Town,SharronWileyM,food,food
2020-04-08 19:51:00,Cheddarford,CuriousShannonPlate,medical,die
2020-04-08 19:51:00,Southton,PultsHorse54,rescue,rescue
2020-04-08 19:51:00,Southton,Richard14B,shelter,shelter
2020-04-08 19:51:00,West Parton,FastOakleyBanana,shelter,shelter
2020-04-08 19:51:00,Southwest,FearsEarlBird,rescue,rescue
2020-04-08 19:51:00,Southwest,FearsEarlBird,rescue,rescue
2020-04-08 19:51:00,Cheddarford,RonaldFleetA,volunteer,volunteer
2020-04-08 19:52:00,Southwest,BorkholderBear1996,rescue,rescue
2020-04-08 19:52:00,Palace Hills,WileyRathjeHouse,quake,quiver
2020-04-08 19:52:00,Downtown,WileyWCandy,food,food
2020-04-08 19:52:00,Northwest,Donald1959Llanes,shelter,shelter
2020-04-08 19:53:00,Southton,CleverMBowl,food,food
2020-04-08 19:53:00,Southton,FastBananaAvery_Smith,food,food
2020-04-08 19:53:00,Southton,FastBananaAvery_Smith,shelter,shelter
2020-04-08 19:53:00,Downtown,AttentativeHarkeyHouse1974,power,power
2020-04-08 19:53:00,Old Town,CuriousCouchCarolina,shelter,shelter
2020-04-08 19:53:00,Terrapin Springs,CandidRBread,water,water
2020-04-08 19:53:00,Terrapin Springs,CandidRBread,food,food
2020-04-08 19:53:00,Northwest,FastBananaIsmael_Carkhuff,food,food
2020-04-08 19:54:00,Cheddarford,Josefina_AllisonMouse1982,shelter,shelter
2020-04-08 19:54:00,Southwest,CharlesBear85,quake,rubble
2020-04-08 19:55:00,Downtown,FearsEileenWhale,food,food
2020-04-08 19:55:00,Palace Hills,AlinaDog1974,quake,rubble
2020-04-08 19:55:00,Downtown,R76Burrus,volunteer,volunteer
2020-04-08 19:55:00,Weston,LovesAnnDog,quake,earthquake
2020-04-08 19:55:00,Northwest,ObnoxiousSBanana21,water,flood
2020-04-08 19:55:00,Downtown,Christopher_BogartBear26,water,sewer
2020-04-08 19:56:00,Weston,LydiaFastGarcia,power,power
2020-04-08 19:56:00,Scenic Vista,BusyHCouch2001,rescue,rescue
2020-04-08 19:56:00,Scenic Vista,BusyHCouch2001,rescue,rescue
2020-04-08 19:56:00,Downtown,WileyMCar,rescue,rescue
2020-04-08 19:56:00,Downtown,WileyMCar,volunteer,volunteer
2020-04-08 19:56:00,Downtown,WileyMCar,food,food
2020-04-08 19:56:00,Downtown,WileyMCar,water,water
2020-04-08 19:56:00,Palace Hills,FamousCarSmith,rescue,rescue
2020-04-08 19:56:00,Downtown,FleetEPlate,quake,earthquake
2020-04-08 19:57:00,Southwest,Nicole1954Labranche,food,food
2020-04-08 19:57:00,Southwest,TheresaGuapoO,power,power
2020-04-08 19:57:00,Southwest,TheresaGuapoO,power,power
2020-04-08 19:57:00,Southwest,TheresaGuapoO,power,outage
2020-04-08 19:57:00,East Parton,HoldsBeebeLion,medical,die
2020-04-08 19:58:00,Southton,AttentativeBinderBread23,medical,die
2020-04-08 19:58:00,Southton,AttentativeBinderBread23,medical,die
2020-04-08 19:58:00,Southwest,CuriousPlateJohn_Paine,quake,disaster
2020-04-08 19:58:00,Southwest,CuriousPlateJohn_Paine,shelter,shelter
2020-04-08 19:58:00,Safe Town,FuriousRCouch,rescue,fire
2020-04-08 19:58:00,Southton,FamousBananaLeo,quake,quake
2020-04-08 19:58:00,Palace Hills,Planas34,rescue,rescue
2020-04-08 19:58:00,Palace Hills,Planas34,volunteer,volunteer
2020-04-08 19:58:00,Palace Hills,Planas34,food,food
2020-04-08 19:58:00,Palace Hills,Planas34,water,water
2020-04-08 19:59:00,Downtown,IreneLazyW,shelter,shelter
2020-04-08 19:59:00,Palace Hills,CleverVegterIcecream39,volunteer,volunteer
2020-04-08 19:59:00,West Parton,StephenWileyRobinson,food,food
2020-04-08 19:59:00,West Parton,StephenWileyRobinson,shelter,shelter
2020-04-08 19:59:00,Weston,Alice_Deleon66,rescue,rescue
2020-04-08 19:59:00,Northwest,FuriousCheeverCouch68,rescue,rescue
2020-04-08 19:59:00,Northwest,FuriousCheeverCouch68,volunteer,volunteer
2020-04-08 19:59:00,Northwest,FuriousCheeverCouch68,food,food
2020-04-08 19:59:00,Northwest,FuriousCheeverCouch68,water,water
2020-04-08 20:00:00,Scenic Vista,SmartWBread,shelter,shelter
2020-04-08 20:00:00,Pepper Mill,CleverGLight,nuclear,nuclear
2020-04-08 20:00:00,West Parton,FuriousBowlKim,rescue,rescue
2020-04-08 20:00:00,West Parton,FuriousBowlKim,rescue,rescue
2020-04-08 20:00:00,Southwest,Joseph4Wilson,quake,disaster
2020-04-08 20:00:00,Southwest,Joseph4Wilson,shelter,shelter
2020-04-08 20:00:00,Terrapin Springs,HoldsOgdenMouse,rescue,rescue
2020-04-08 20:00:00,Terrapin Springs,HoldsOgdenMouse,volunteer,volunteer
2020-04-08 20:00:00,Terrapin Springs,HoldsOgdenMouse,food,food
2020-04-08 20:00:00,Terrapin Springs,HoldsOgdenMouse,water,water
2020-04-08 20:01:00,Downtown,PaulWhale45,rescue,rescue
2020-04-08 20:01:00,Downtown,PaulWhale45,volunteer,volunteer
2020-04-08 20:01:00,Downtown,PaulWhale45,food,food
2020-04-08 20:01:00,Downtown,PaulWhale45,water,water
2020-04-08 20:01:00,Weston,GuapoVBread11,water,sewage
2020-04-08 20:02:00,Southton,BusyCHouse,quake,earthquake
2020-04-08 20:02:00,Chapparal,FuriousCarJoseph,rescue,fire
2020-04-08 20:03:00,Palace Hills,FamousCarSmith,volunteer,volunteer
2020-04-08 20:03:00,Weston,AttentativeIcecreamMcdonald,quake,hazard
2020-04-08 20:03:00,Old Town,Claude_Bonita42,power,power
2020-04-08 20:03:00,Cheddarford,G1954Middleton,nuclear,nuclear
2020-04-08 20:04:00,Southton,CuriousRCouch,rescue,fire
2020-04-08 20:04:00,Terrapin Springs,KFuriousRodriguez,gas,gas
2020-04-08 20:04:00,Terrapin Springs,KFuriousRodriguez,power,power
2020-04-08 20:04:00,Terrapin Springs,KFuriousRodriguez,gas,gas
2020-04-08 20:04:00,Southwest,WatchesHeather_MooreHorse,water,sewer
2020-04-08 20:04:00,Scenic Vista,ObnoxiousSwindellCandy73,transport,road
2020-04-08 20:04:00,Oak Willow,LazyBreadLiu,shelter,shelter
2020-04-08 20:05:00,Northwest,CandidBowlArmando,quake,earthquake
2020-04-08 20:05:00,Chapparal,William74Buckner,medical,die
2020-04-08 20:05:00,Broadview,RunsFlor_AllenFish,rescue,fire
2020-04-08 20:05:00,Chapparal,CuriousEllenCar,nuclear,nuclear
2020-04-08 20:05:00,East Parton,VAttentativeFugate,quake,rubble
2020-04-08 20:05:00,Southton,CandidHaroldPlate,power,power
2020-04-08 20:06:00,Northwest,DarkLightFletcher_Stephens,volunteer,volunteer
2020-04-08 20:06:00,Northwest,DarkLightFletcher_Stephens,transport,road
2020-04-08 20:06:00,Terrapin Springs,SmithBear68,food,food
2020-04-08 20:07:00,West Parton,LazyEHouse80,quake,rubble
2020-04-08 20:08:00,Pepper Mill,BusyCarLavalette,quake,disaster
2020-04-08 20:08:00,Pepper Mill,BusyCarLavalette,shelter,shelter
2020-04-08 20:08:00,Weston,ObnoxiousJohnsonPlate70,nuclear,nuclear
2020-04-08 20:08:00,Weston,ObnoxiousJohnsonPlate70,power,power
2020-04-08 20:08:00,Scenic Vista,MitchellBird1986,food,food
2020-04-08 20:08:00,Terrapin Springs,FearsMaurice_LevasseurBear,rescue,fire
2020-04-08 20:09:00,Palace Hills,DarkHeatherLight,medical,die
2020-04-08 20:09:00,Palace Hills,DarkHeatherLight,medical,die
2020-04-08 20:09:00,Broadview,LovesRoyCat,food,food
2020-04-08 20:09:00,Terrapin Springs,CuriousChaplinCar,quake,disaster
2020-04-08 20:10:00,Southton,ObnoxiousSmithBanana,nuclear,nuclear
2020-04-08 20:10:00,Southton,ObnoxiousSmithBanana,nuclear,nuclear
2020-04-08 20:10:00,Broadview,Todd_AmesBird27,quake,disaster
2020-04-08 20:10:00,Broadview,Todd_AmesBird27,shelter,shelter
2020-04-08 20:10:00,Old Town,Miller96,quake,hazard
2020-04-08 20:10:00,Southton,DarkFreebornIcecream,volunteer,volunteer
2020-04-08 20:10:00,Southwest,LazyMCouch,rescue,rescue
2020-04-08 20:10:00,Southwest,LazyMCouch,rescue,rescue
2020-04-08 20:11:00,Southton,WilliamsWhale27,rescue,rescue
2020-04-08 20:11:00,Southwest,TallCCar,nuclear,nuclear
2020-04-08 20:13:00,Weston,JoseBusyM,rescue,fire
2020-04-08 20:14:00,Southton,WatchesJeffreyCat,shelter,shelter
2020-04-08 20:14:00,Northwest,JanetMouse1978,quake,rubble
2020-04-08 20:14:00,Palace Hills,SmartSIcecream15,power,power
2020-04-08 20:14:00,Southwest,HutchersonMouse1989,gas,gas
2020-04-08 20:14:00,Southwest,HutchersonMouse1989,power,power
2020-04-08 20:15:00,Downtown,CandidALight,quake,hazard
2020-04-08 20:15:00,Southton,RacesPamHorse,quake,disaster
2020-04-08 20:15:00,Southton,RacesPamHorse,shelter,shelter
2020-04-08 20:15:00,Downtown,SharondaLion38,rescue,fire
2020-04-08 20:17:00,Weston,Thomas39Mckee,water,flood
2020-04-08 20:17:00,Terrapin Springs,GuapoRandallBread,quake,disaster
2020-04-08 20:17:00,Terrapin Springs,GuapoRandallBread,shelter,shelter
2020-04-08 20:17:00,Weston,Cann1991,shelter,shelter
2020-04-08 20:18:00,Scenic Vista,LazyBananaMargaret,medical,die
2020-04-08 20:19:00,Easton,Deborah1955,rescue,fire
2020-04-08 20:20:00,Northwest,Brad_Swindler67,rescue,fire
2020-04-08 20:23:00,Palace Hills,FastGPlate79,rescue,fire
2020-04-08 20:24:00,Southwest,LazyCarParrott,quake,disaster
2020-04-08 20:24:00,Southwest,LazyCarParrott,shelter,shelter
2020-04-08 20:24:00,Weston,FuriousCasperCouch,medical,die
2020-04-08 20:24:00,Southton,Forrest_MooreOctopus36,rescue,fire
2020-04-08 20:24:00,Southton,Forrest_MooreOctopus36,power,power
2020-04-08 20:25:00,Downtown,FamousMIcecream1973,transport,road
2020-04-08 20:25:00,Terrapin Springs,IraSmartHill,shelter,shelter
2020-04-08 20:25:00,West Parton,Floyd89Turner,quake,hazard
2020-04-08 20:25:00,Pepper Mill,FleetRossCouch,volunteer,volunteer
2020-04-08 20:25:00,Pepper Mill,FleetRossCouch,transport,road
2020-04-08 20:26:00,Easton,GuapoLCar,water,water
