Timestamp,Sensor-id,Value
2020-04-08 10:54,15,13.71
2020-04-08 10:55,1,14.7
2020-04-08 10:55,4,15.26
2020-04-08 10:55,6,14.28
2020-04-08 10:55,9,14.76
2020-04-08 10:55,11,15.32
2020-04-08 10:55,12,15.31
2020-04-08 10:55,13,14.57
2020-04-08 10:55,14,15.33
2020-04-08 10:55,15,14.23
2020-04-08 10:56,1,15.0
2020-04-08 10:56,4,15.26
2020-04-08 10:56,6,14.6
2020-04-08 10:56,9,15.31
2020-04-08 10:56,11,14.41
2020-04-08 10:56,12,14.75
2020-04-08 10:56,13,13.83
2020-04-08 10:56,14,14.3
2020-04-08 10:56,15,13.96
2020-04-08 10:57,1,14.74
2020-04-08 10:57,4,14.91
2020-04-08 10:57,6,14.01
2020-04-08 10:57,9,14.48
2020-04-08 10:57,11,14.86
2020-04-08 10:57,12,14.02
2020-04-08 10:57,13,14.84
2020-04-08 10:57,14,15.39
2020-04-08 10:57,15,13.87
2020-04-08 10:58,1,13.89
2020-04-08 10:58,4,15.19
2020-04-08 10:58,6,14.33
2020-04-08 10:58,9,14.19
2020-04-08 10:58,11,14.29
2020-04-08 10:58,12,14.72
2020-04-08 10:58,13,14.03
2020-04-08 10:58,14,13.95
2020-04-08 10:58,15,15.03
2020-04-08 10:59,1,13.54
2020-04-08 10:59,4,14.63
2020-04-08 10:59,6,14.53
2020-04-08 10:59,9,14.2
2020-04-08 10:59,11,14.33
2020-04-08 10:59,12,14.16
2020-04-08 10:59,13,14.64
2020-04-08 10:59,14,14.79
2020-04-08 10:59,15,14.02
2020-04-08 11:00,1,15.05
2020-04-08 11:00,4,14.17
2020-04-08 11:00,6,13.85
2020-04-08 11:00,9,14.49
2020-04-08 11:00,11,14.27
2020-04-08 11:00,12,13.6
2020-04-08 11:00,13,14.49
2020-04-08 11:00,14,14.68
2020-04-08 11:00,15,14.98
2020-04-08 11:01,1,14.78
2020-04-08 11:01,4,14.38
2020-04-08 11:01,6,13.79
2020-04-08 11:01,9,14.56
2020-04-08 11:01,11,14.21
2020-04-08 11:01,12,15.08
2020-04-08 11:01,13,13.72
2020-04-08 11:01,14,15.28
2020-04-08 11:01,15,14.87
2020-04-08 11:02,1,14.82
2020-04-08 11:02,4,14.93
2020-04-08 11:02,6,14.74
2020-04-08 11:02,9,15.63
2020-04-08 11:02,11,14.31
2020-04-08 11:02,12,15.41
2020-04-08 11:02,13,14.1
2020-04-08 11:02,14,14.56
2020-04-08 11:02,15,13.71
2020-04-08 11:03,1,15.25
2020-04-08 11:03,4,14.59
2020-04-08 11:03,6,14.65
2020-04-08 11:03,9,13.4
2020-04-08 11:03,11,14.32
2020-04-08 11:03,12,14.87
2020-04-08 11:03,13,14.11
2020-04-08 11:03,14,14.43
2020-04-08 11:03,15,15.28
2020-04-08 11:04,1,14.94
2020-04-08 11:04,4,14.55
2020-04-08 11:04,6,15.13
2020-04-08 11:04,9,14.93
2020-04-08 11:04,11,15.9
2020-04-08 11:04,12,15.83
2020-04-08 11:04,13,15.35
2020-04-08 11:04,14,14.55
2020-04-08 11:04,15,14.5
2020-04-08 11:05,1,14.75
2020-04-08 11:05,4,15.22
2020-04-08 11:05,6,13.61
2020-04-08 11:05,9,15.01
2020-04-08 11:05,11,15.27
2020-04-08 11:05,12,14.4
2020-04-08 11:05,13,13.75
2020-04-08 11:05,14,13.89
2020-04-08 11:05,15,14.07
2020-04-08 11:06,1,14.03
2020-04-08 11:06,4,14.76
2020-04-08 11:06,6,15.29
2020-04-08 11:06,9,14.66
2020-04-08 11:06,11,13.64
2020-04-08 11:06,12,13.82
2020-04-08 11:06,13,13.86
2020-04-08 11:06,14,14.59
2020-04-08 11:06,15,13.53
2020-04-08 11:07,1,14.09
2020-04-08 11:07,4,14.68
2020-04-08 11:07,6,15.71
2020-04-08 11:07,9,14.18
2020-04-08 11:07,11,14.42
2020-04-08 11:07,12,15.55
2020-04-08 11:07,13,14.36
2020-04-08 11:07,14,15.39
2020-04-08 11:07,15,15.65
2020-04-08 11:08,1,14.06
2020-04-08 11:08,4,14.87
2020-04-08 11:08,6,13.56
2020-04-08 11:08,9,14.38
2020-04-08 11:08,11,14.03
2020-04-08 11:08,12,14.21
2020-04-08 11:08,13,14.83
2020-04-08 11:08,14,15.0
2020-04-08 11:08,15,14.38
2020-04-08 11:09,1,14.12
2020-04-08 11:09,4,14.36
2020-04-08 11:09,6,14.77
2020-04-08 11:09,9,15.52
2020-04-08 11:09,11,14.38
2020-04-08 11:09,12,13.47
2020-04-08 11:09,13,13.66
2020-04-08 11:09,14,14.26
2020-04-08 11:09,15,13.69
2020-04-08 11:10,1,14.29
2020-04-08 11:10,4,14.42
2020-04-08 11:10,6,15.06
2020-04-08 11:10,9,14.6
2020-04-08 11:10,11,14.38
2020-04-08 11:10,12,14.11
2020-04-08 11:10,13,14.07
2020-04-08 11:10,14,14.29
2020-04-08 11:10,15,14.98
2020-04-08 11:11,1,14.52
2020-04-08 11:11,4,14.73
2020-04-08 11:11,6,15.45
2020-04-08 11:11,9,15.0
2020-04-08 11:11,11,15.05
2020-04-08 11:11,12,14.51
2020-04-08 11:11,13,15.5
2020-04-08 11:11,14,15.0
2020-04-08 11:11,15,14.16
2020-04-08 11:12,1,14.24
2020-04-08 11:12,4,13.82
2020-04-08 11:12,6,14.98
2020-04-08 11:12,9,14.52
2020-04-08 11:12,11,14.49
2020-04-08 11:12,12,13.43
2020-04-08 11:12,13,14.6
2020-04-08 11:12,14,14.99
2020-04-08 11:12,15,14.75
2020-04-08 11:13,1,15.0
2020-04-08 11:13,4,14.0
2020-04-08 11:13,6,14.45
2020-04-08 11:13,9,14.4
2020-04-08 11:13,11,15.18
2020-04-08 11:13,12,14.81
2020-04-08 11:13,13,14.38
2020-04-08 11:13,14,14.7
2020-04-08 11:13,15,14.54
2020-04-08 11:14,1,14.8
2020-04-08 11:14,4,14.53
2020-04-08 11:14,6,13.41
2020-04-08 11:14,9,15.79
2020-04-08 11:14,11,13.59
2020-04-08 11:14,12,13.96
2020-04-08 11:14,13,15.15
2020-04-08 11:14,14,14.44
2020-04-08 11:14,15,14.88
2020-04-08 11:15,1,13.77
2020-04-08 11:15,4,15.07
2020-04-08 11:15,6,14.93
2020-04-08 11:15,9,14.11
2020-04-08 11:15,11,14.73
2020-04-08 11:15,12,14.09
2020-04-08 11:15,13,15.11
2020-04-08 11:15,14,15.91
2020-04-08 11:15,15,14.67
2020-04-08 11:16,1,15.18
2020-04-08 11:16,4,14.64
2020-04-08 11:16,6,14.19
2020-04-08 11:16,9,14.9
2020-04-08 11:16,11,14.33
2020-04-08 11:16,12,14.01
2020-04-08 11:16,13,14.67
2020-04-08 11:16,14,14.45
2020-04-08 11:16,15,14.05
2020-04-08 11:17,1,15.45
2020-04-08 11:17,4,13.72
2020-04-08 11:17,6,14.76
2020-04-08 11:17,9,15.24
2020-04-08 11:17,11,15.26
2020-04-08 11:17,12,13.61
2020-04-08 11:17,13,14.15
2020-04-08 11:17,14,14.42
2020-04-08 11:17,15,15.06
2020-04-08 11:18,1,15.7
2020-04-08 11:18,4,15.55
2020-04-08 11:18,6,15.38
2020-04-08 11:18,9,14.26
2020-04-08 11:18,11,15.02
2020-04-08 11:18,12,14.33
2020-04-08 11:18,13,14.56
2020-04-08 11:18,14,14.78
2020-04-08 11:18,15,14.96
2020-04-08 11:19,1,14.38
2020-04-08 11:19,4,14.08
2020-04-08 11:19,6,15.01
2020-04-08 11:19,9,14.67
2020-04-08 11:19,11,14.93
2020-04-08 11:19,12,13.83
2020-04-08 11:19,13,14.14
2020-04-08 11:19,14,14.72
2020-04-08 11:19,15,14.32
2020-04-08 11:20,1,13.8
2020-04-08 11:20,4,14.92
2020-04-08 11:20,6,15.13
2020-04-08 11:20,9,14.72
2020-04-08 11:20,11,14.57
2020-04-08 11:20,12,13.92
2020-04-08 11:20,13,15.91
2020-04-08 11:20,14,15.1
2020-04-08 11:20,15,13.29
2020-04-08 11:21,1,14.41
2020-04-08 11:21,4,14.79
2020-04-08 11:21,6,14.97
2020-04-08 11:21,9,13.57
2020-04-08 11:21,11,14.18
2020-04-08 11:21,12,15.27
2020-04-08 11:21,13,14.34
2020-04-08 11:21,14,14.62
2020-04-08 11:21,15,13.78
2020-04-08 11:22,1,14.47
2020-04-08 11:22,4,15.18
2020-04-08 11:22,6,14.34
2020-04-08 11:22,9,14.33
2020-04-08 11:22,11,14.54
2020-04-08 11:22,12,14.69
2020-04-08 11:22,13,14.35
2020-04-08 11:22,14,13.42
2020-04-08 11:22,15,14.67
2020-04-08 11:23,1,15.56
2020-04-08 11:23,4,15.36
2020-04-08 11:23,6,13.99
2020-04-08 11:23,9,15.03
2020-04-08 11:23,11,13.86
2020-04-08 11:23,12,14.48
2020-04-08 11:23,13,14.76
2020-04-08 11:23,14,14.63
2020-04-08 11:23,15,14.67
2020-04-08 11:24,1,14.4
2020-04-08 11:24,4,14.33
2020-04-08 11:24,6,14.66
2020-04-08 11:24,9,14.78
2020-04-08 11:24,11,14.24
2020-04-08 11:24,12,13.93
2020-04-08 11:24,13,14.96
2020-04-08 11:24,14,14.68
2020-04-08 11:24,15,14.47
2020-04-08 11:25,1,15.14
2020-04-08 11:25,4,14.59
2020-04-08 11:25,6,14.35
2020-04-08 11:25,9,14.47
2020-04-08 11:25,11,14.82
2020-04-08 11:25,12,15.35
2020-04-08 11:25,13,14.84
2020-04-08 11:25,14,14.29
2020-04-08 11:25,15,15.18
2020-04-08 11:26,1,14.09
2020-04-08 11:26,4,15.44
2020-04-08 11:26,6,14.92
2020-04-08 11:26,9,15.3
2020-04-08 11:26,11,14.17
2020-04-08 11:26,12,15.71
2020-04-08 11:26,13,14.36
2020-04-08 11:26,14,13.78
2020-04-08 11:26,15,13.59
2020-04-08 11:27,1,14.18
2020-04-08 11:27,4,14.43
2020-04-08 11:27,6,13.29
2020-04-08 11:27,9,14.51
2020-04-08 11:27,11,13.88
2020-04-08 11:27,12,15.38
2020-04-08 11:27,13,14.52
2020-04-08 11:27,14,14.77
2020-04-08 11:27,15,15.0
2020-04-08 11:28,1,15.07
2020-04-08 11:28,4,13.96
2020-04-08 11:28,6,13.8
2020-04-08 11:28,9,14.64
2020-04-08 11:28,11,14.24
2020-04-08 11:28,12,15.1
2020-04-08 11:28,13,14.38
2020-04-08 11:28,14,13.93
2020-04-08 11:28,15,14.54
2020-04-08 11:29,1,14.59
2020-04-08 11:29,4,15.13
2020-04-08 11:29,6,14.69
2020-04-08 11:29,9,14.2
2020-04-08 11:29,11,14.45
2020-04-08 11:29,12,14.67
2020-04-08 11:29,13,15.15
2020-04-08 11:29,14,13.99
2020-04-08 11:29,15,15.27
2020-04-08 11:30,1,15.34
2020-04-08 11:30,4,15.9
2020-04-08 11:30,6,14.68
2020-04-08 11:30,9,14.99
2020-04-08 11:30,11,15.23
2020-04-08 11:30,12,15.16
2020-04-08 11:30,13,15.28
2020-04-08 11:30,14,14.83
2020-04-08 11:30,15,14.26
2020-04-08 11:31,1,13.82
2020-04-08 11:31,4,14.93
2020-04-08 11:31,6,13.53
2020-04-08 11:31,9,15.42
2020-04-08 11:31,11,15.58
2020-04-08 11:31,12,14.06
2020-04-08 11:31,13,14.16
2020-04-08 11:31,14,14.49
2020-04-08 11:31,15,15.39
2020-04-08 11:32,1,15.21
2020-04-08 11:32,4,13.68
2020-04-08 11:32,6,14.13
2020-04-08 11:32,9,15.04
2020-04-08 11:32,11,14.67
2020-04-08 11:32,12,14.56
2020-04-08 11:32,13,14.87
2020-04-08 11:32,14,13.76
2020-04-08 11:32,15,14.98
2020-04-08 11:33,1,14.98
2020-04-08 11:33,4,15.26
2020-04-08 11:33,6,13.94
2020-04-08 11:33,9,15.72
2020-04-08 11:33,11,14.65
2020-04-08 11:33,12,15.14
2020-04-08 11:33,13,14.02
2020-04-08 11:33,14,14.56
2020-04-08 11:33,15,15.78
2020-04-08 11:34,1,15.53
2020-04-08 11:34,4,15.6
2020-04-08 11:34,6,14.19
2020-04-08 11:34,9,14.63
2020-04-08 11:34,11,15.08
2020-04-08 11:34,12,15.05
2020-04-08 11:34,13,13.8
2020-04-08 11:34,14,13.88
2020-04-08 11:34,15,13.8
2020-04-08 11:35,1,14.98
2020-04-08 11:35,4,14.34
2020-04-08 11:35,6,15.02
2020-04-08 11:35,9,14.41
2020-04-08 11:35,11,14.48
2020-04-08 11:35,12,14.34
2020-04-08 11:35,13,13.89
2020-04-08 11:35,14,14.12
2020-04-08 11:35,15,14.55
2020-04-08 11:36,1,14.72
2020-04-08 11:36,4,15.19
2020-04-08 11:36,6,14.24
2020-04-08 11:36,9,14.52
2020-04-08 11:36,11,15.36
2020-04-08 11:36,12,13.38
2020-04-08 11:36,13,14.38
2020-04-08 11:36,14,14.1
2020-04-08 11:36,15,15.32
2020-04-08 11:37,1,13.53
2020-04-08 11:37,4,13.86
2020-04-08 11:37,6,15.59
2020-04-08 11:37,9,14.58
2020-04-08 11:37,11,15.11
2020-04-08 11:37,12,14.81
2020-04-08 11:37,13,15.26
2020-04-08 11:37,14,13.39
2020-04-08 11:37,15,15.0
2020-04-08 11:38,1,14.62
2020-04-08 11:38,4,14.19
2020-04-08 11:38,6,15.19
2020-04-08 11:38,9,14.03
2020-04-08 11:38,11,14.12
2020-04-08 11:38,12,14.69
2020-04-08 11:38,13,15.0
2020-04-08 11:38,14,15.14
2020-04-08 11:38,15,14.37
2020-04-08 11:39,1,15.26
2020-04-08 11:39,4,14.56
2020-04-08 11:39,6,16.08
2020-04-08 11:39,9,14.88
2020-04-08 11:39,11,14.36
2020-04-08 11:39,12,14.55
2020-04-08 11:39,13,14.06
2020-04-08 11:39,14,14.63
2020-04-08 11:39,15,14.9
2020-04-08 11:40,1,14.71
2020-04-08 11:40,4,12.69
2020-04-08 11:40,6,15.28
2020-04-08 11:40,9,14.91
2020-04-08 11:40,11,14.06
2020-04-08 11:40,12,14.66
2020-04-08 11:40,13,14.06
2020-04-08 11:40,14,14.4
2020-04-08 11:40,15,14.77
2020-04-08 11:41,1,15.41
2020-04-08 11:41,4,14.51
2020-04-08 11:41,6,14.06
2020-04-08 11:41,9,14.65
2020-04-08 11:41,11,15.1
2020-04-08 11:41,12,13.94
2020-04-08 11:41,13,15.61
2020-04-08 11:41,14,14.41
2020-04-08 11:41,15,15.89
2020-04-08 11:42,1,13.88
2020-04-08 11:42,4,15.33
2020-04-08 11:42,6,15.15
2020-04-08 11:42,9,14.56
2020-04-08 11:42,11,14.98
2020-04-08 11:42,12,14.47
2020-04-08 11:42,13,15.25
2020-04-08 11:42,14,14.69
2020-04-08 11:42,15,14.09
2020-04-08 11:43,1,14.47
2020-04-08 11:43,4,14.11
2020-04-08 11:43,6,13.82
2020-04-08 11:43,9,14.46
2020-04-08 11:43,11,14.87
2020-04-08 11:43,12,14.48
2020-04-08 11:43,13,14.5
2020-04-08 11:43,14,14.62
2020-04-08 11:43,15,15.01
2020-04-08 11:44,1,14.89
2020-04-08 11:44,4,14.41
2020-04-08 11:44,6,13.76
2020-04-08 11:44,9,15.33
2020-04-08 11:44,11,15.27
2020-04-08 11:44,12,13.98
2020-04-08 11:44,13,14.57
2020-04-08 11:44,14,14.78
2020-04-08 11:44,15,14.81
2020-04-08 11:45,1,15.72
2020-04-08 11:45,4,14.55
2020-04-08 11:45,6,14.07
2020-04-08 11:45,9,15.21
2020-04-08 11:45,11,14.83
2020-04-08 11:45,12,14.97
2020-04-08 11:45,13,14.53
2020-04-08 11:45,14,14.8
2020-04-08 11:45,15,15.1
2020-04-08 11:46,1,15.15
2020-04-08 11:46,4,14.86
2020-04-08 11:46,6,14.27
2020-04-08 11:46,9,14.7
2020-04-08 11:46,11,13.15
2020-04-08 11:46,12,13.59
2020-04-08 11:46,13,15.24
2020-04-08 11:46,14,14.56
2020-04-08 11:46,15,13.9
2020-04-08 11:47,1,14.63
2020-04-08 11:47,4,13.98
2020-04-08 11:47,6,15.16
2020-04-08 11:47,9,15.2
2020-04-08 11:47,11,13.79
2020-04-08 11:47,12,14.86
2020-04-08 11:47,13,14.58
2020-04-08 11:47,14,14.66
2020-04-08 11:47,15,14.8
2020-04-08 11:48,1,13.75
2020-04-08 11:48,4,14.84
2020-04-08 11:48,6,13.93
2020-04-08 11:48,9,15.34
2020-04-08 11:48,11,14.42
2020-04-08 11:48,12,14.31
2020-04-08 11:48,13,15.07
2020-04-08 11:48,14,14.81
2020-04-08 11:48,15,15.1
2020-04-08 11:49,1,15.2
2020-04-08 11:49,4,14.71
2020-04-08 11:49,6,15.1
2020-04-08 11:49,9,14.52
2020-04-08 11:49,11,15.03
2020-04-08 11:49,12,14.5
2020-04-08 11:49,13,14.79
2020-04-08 11:49,14,14.04
2020-04-08 11:49,15,14.71
2020-04-08 11:50,1,13.97
2020-04-08 11:50,4,15.11
2020-04-08 11:50,6,14.33
2020-04-08 11:50,9,15.01
2020-04-08 11:50,11,15.22
2020-04-08 11:50,12,15.8
2020-04-08 11:50,13,15.0
2020-04-08 11:50,14,14.51
2020-04-08 11:50,15,15.7
2020-04-08 11:51,1,14.5
2020-04-08 11:51,4,14.98
2020-04-08 11:51,6,14.36
2020-04-08 11:51,9,13.52
2020-04-08 11:51,11,14.54
2020-04-08 11:51,12,14.36
2020-04-08 11:51,13,15.22
2020-04-08 11:51,14,14.53
2020-04-08 11:51,15,14.29
2020-04-08 11:52,1,14.4
2020-04-08 11:52,4,14.24
2020-04-08 11:52,6,14.4
2020-04-08 11:52,9,14.71
2020-04-08 11:52,11,13.71
2020-04-08 11:52,12,15.19
2020-04-08 11:52,13,15.57
2020-04-08 11:52,14,14.28
2020-04-08 11:52,15,14.5
2020-04-08 11:53,1,15.37
2020-04-08 11:53,4,14.67
2020-04-08 11:53,6,15.28
2020-04-08 11:53,9,15.0
2020-04-08 11:53,11,14.77
2020-04-08 11:53,12,14.71
2020-04-08 11:53,13,14.68
2020-04-08 11:53,14,14.49
2020-04-08 11:53,15,14.59
2020-04-08 11:54,1,14.47
2020-04-08 11:54,4,14.24
2020-04-08 11:54,6,15.15
2020-04-08 11:54,9,13.77
2020-04-08 11:54,11,15.16
2020-04-08 11:54,12,14.77
2020-04-08 11:54,13,15.27
2020-04-08 11:54,14,15.25
2020-04-08 11:54,15,13.39
2020-04-08 11:55,1,14.3
2020-04-08 11:55,4,14.35
2020-04-08 11:55,6,14.8
2020-04-08 11:55,9,14.95
2020-04-08 11:55,11,14.54
2020-04-08 11:55,12,15.32
2020-04-08 11:55,13,13.95
2020-04-08 11:55,14,14.01
2020-04-08 11:55,15,15.0
2020-04-08 11:56,1,14.77
2020-04-08 11:56,4,14.66
2020-04-08 11:56,6,15.24
2020-04-08 11:56,9,15.23
2020-04-08 11:56,11,15.55
2020-04-08 11:56,12,13.91
2020-04-08 11:56,13,14.66
2020-04-08 11:56,14,15.2
2020-04-08 11:56,15,13.89
2020-04-08 11:57,1,15.53
2020-04-08 11:57,4,15.78
2020-04-08 11:57,6,14.2
2020-04-08 11:57,9,15.17
2020-04-08 11:57,11,14.17
2020-04-08 11:57,12,15.16
2020-04-08 11:57,13,14.39
2020-04-08 11:57,14,15.08
2020-04-08 11:57,15,13.92
2020-04-08 11:58,1,15.08
2020-04-08 11:58,4,14.41
2020-04-08 11:58,6,14.35
2020-04-08 11:58,9,13.58
2020-04-08 11:58,11,13.48
2020-04-08 11:58,12,16.4
2020-04-08 11:58,13,14.34
2020-04-08 11:58,14,15.55
2020-04-08 11:58,15,15.09
2020-04-08 11:59,1,14.17
2020-04-08 11:59,4,14.86
2020-04-08 11:59,6,14.9
2020-04-08 11:59,9,14.15
2020-04-08 11:59,11,15.62
2020-04-08 11:59,12,14.73
2020-04-08 11:59,13,15.56
2020-04-08 11:59,14,15.65
2020-04-08 11:59,15,14.99
2020-04-08 12:00,1,13.75
2020-04-08 12:00,4,13.94
2020-04-08 12:00,6,14.17
2020-04-08 12:00,9,14.84
2020-04-08 12:00,11,14.6
2020-04-08 12:00,12,14.04
2020-04-08 12:00,13,14.06
2020-04-08 12:00,14,15.35
2020-04-08 12:00,15,14.32
2020-04-08 12:01,1,13.89
2020-04-08 12:01,4,13.14
2020-04-08 12:01,6,14.46
2020-04-08 12:01,9,13.95
2020-04-08 12:01,11,14.31
2020-04-08 12:01,12,14.89
2020-04-08 12:01,13,14.55
2020-04-08 12:01,14,14.55
2020-04-08 12:01,15,14.34
2020-04-08 12:02,1,14.28
2020-04-08 12:02,4,14.15
2020-04-08 12:02,6,14.22
2020-04-08 12:02,9,15.02
2020-04-08 12:02,11,14.25
2020-04-08 12:02,12,15.1
2020-04-08 12:02,13,14.24
2020-04-08 12:02,14,13.9
2020-04-08 12:02,15,14.41
2020-04-08 12:03,1,14.6
2020-04-08 12:03,4,14.33
2020-04-08 12:03,6,14.62
2020-04-08 12:03,9,14.94
2020-04-08 12:03,11,14.75
2020-04-08 12:03,12,13.97
2020-04-08 12:03,13,15.05
2020-04-08 12:03,14,14.26
2020-04-08 12:03,15,14.72
2020-04-08 12:04,1,14.76
2020-04-08 12:04,4,14.63
2020-04-08 12:04,6,14.86
2020-04-08 12:04,9,14.67
2020-04-08 12:04,11,15.38
2020-04-08 12:04,12,15.01
2020-04-08 12:04,13,14.6
2020-04-08 12:04,14,14.89
2020-04-08 12:04,15,14.43
2020-04-08 12:05,1,14.67
2020-04-08 12:05,4,14.12
2020-04-08 12:05,6,13.58
2020-04-08 12:05,9,15.22
2020-04-08 12:05,11,13.9
2020-04-08 12:05,12,15.05
2020-04-08 12:05,13,14.07
2020-04-08 12:05,14,15.17
2020-04-08 12:05,15,14.23
2020-04-08 12:06,1,15.02
2020-04-08 12:06,4,13.75
2020-04-08 12:06,6,13.88
2020-04-08 12:06,9,13.57
2020-04-08 12:06,11,14.33
2020-04-08 12:06,12,14.35
2020-04-08 12:06,13,13.61
2020-04-08 12:06,14,15.18
2020-04-08 12:06,15,15.18
2020-04-08 12:07,1,15.29
2020-04-08 12:07,4,15.77
2020-04-08 12:07,6,15.08
2020-04-08 12:07,9,13.68
2020-04-08 12:07,11,14.36
2020-04-08 12:07,12,14.43
2020-04-08 12:07,13,14.34
2020-04-08 12:07,14,15.15
2020-04-08 12:07,15,14.07
2020-04-08 12:08,1,14.32
2020-04-08 12:08,4,16.17
2020-04-08 12:08,6,15.86
2020-04-08 12:08,9,14.01
2020-04-08 12:08,11,14.14
2020-04-08 12:08,12,14.14
2020-04-08 12:08,13,14.37
2020-04-08 12:08,14,15.13
2020-04-08 12:08,15,15.11
2020-04-08 12:09,1,14.67
2020-04-08 12:09,4,14.02
2020-04-08 12:09,6,14.97
2020-04-08 12:09,9,14.02
2020-04-08 12:09,11,14.35
2020-04-08 12:09,12,15.29
2020-04-08 12:09,13,15.02
2020-04-08 12:09,14,14.5
2020-04-08 12:09,15,14.63
2020-04-08 12:10,1,14.74
2020-04-08 12:10,4,15.05
2020-04-08 12:10,6,14.54
2020-04-08 12:10,9,14.89
2020-04-08 12:10,11,13.6
2020-04-08 12:10,12,13.67
2020-04-08 12:10,13,14.15
2020-04-08 12:10,14,15.1
2020-04-08 12:10,15,74.09
2020-04-08 12:11,1,15.69
2020-04-08 12:11,4,15.01
2020-04-08 12:11,6,14.79
2020-04-08 12:11,9,14.6
2020-04-08 12:11,11,14.55
2020-04-08 12:11,12,13.76
2020-04-08 12:11,13,15.06
2020-04-08 12:11,14,15.05
2020-04-08 12:11,15,14.06
2020-04-08 12:12,1,15.14
2020-04-08 12:12,4,14.73
2020-04-08 12:12,6,14.94
2020-04-08 12:12,9,14.21
2020-04-08 12:12,11,14.01
2020-04-08 12:12,12,14.59
2020-04-08 12:12,13,14.71
2020-04-08 12:12,14,15.13
2020-04-08 12:12,15,15.08
2020-04-08 12:13,1,13.94
2020-04-08 12:13,4,14.38
2020-04-08 12:13,6,14.46
2020-04-08 12:13,9,14.87
2020-04-08 12:13,11,14.51
2020-04-08 12:13,12,14.28
2020-04-08 12:13,13,14.5
2020-04-08 12:13,14,15.13
2020-04-08 12:13,15,15.36
2020-04-08 12:14,1,14.55
2020-04-08 12:14,4,14.93
2020-04-08 12:14,6,14.43
2020-04-08 12:14,9,14.46
2020-04-08 12:14,11,14.74
2020-04-08 12:14,12,14.46
2020-04-08 12:14,13,14.72
2020-04-08 12:14,14,14.63
2020-04-08 12:14,15,16.17
2020-04-08 12:15,1,15.24
2020-04-08 12:15,4,15.61
2020-04-08 12:15,6,13.64
2020-04-08 12:15,9,15.05
2020-04-08 12:15,11,13.83
2020-04-08 12:15,12,14.27
2020-04-08 12:15,13,13.95
2020-04-08 12:15,14,15.39
2020-04-08 12:15,15,14.67
2020-04-08 12:16,1,13.48
2020-04-08 12:16,4,14.76
2020-04-08 12:16,6,15.11
2020-04-08 12:16,9,14.38
2020-04-08 12:16,11,13.88
2020-04-08 12:16,12,15.32
2020-04-08 12:16,13,14.29
2020-04-08 12:16,14,13.26
2020-04-08 12:16,15,14.98
2020-04-08 12:17,1,15.27
2020-04-08 12:17,4,15.59
2020-04-08 12:17,6,14.19
2020-04-08 12:17,9,14.45
2020-04-08 12:17,11,14.22
2020-04-08 12:17,12,15.43
2020-04-08 12:17,13,13.67
2020-04-08 12:17,14,14.64
2020-04-08 12:17,15,14.89
2020-04-08 12:18,1,12.97
2020-04-08 12:18,4,14.24
2020-04-08 12:18,6,15.19
2020-04-08 12:18,9,13.98
2020-04-08 12:18,11,13.81
2020-04-08 12:18,12,14.85
2020-04-08 12:18,13,15.73
2020-04-08 12:18,14,13.41
2020-04-08 12:18,15,15.09
2020-04-08 12:19,1,14.38
2020-04-08 12:19,4,14.56
2020-04-08 12:19,6,13.3
2020-04-08 12:19,9,14.79
2020-04-08 12:19,11,15.05
2020-04-08 12:19,12,14.0
2020-04-08 12:19,13,14.61
2020-04-08 12:19,14,14.97
2020-04-08 12:19,15,15.14
2020-04-08 12:20,1,14.38
2020-04-08 12:20,4,14.91
2020-04-08 12:20,6,14.97
2020-04-08 12:20,9,14.18
2020-04-08 12:20,11,15.43
2020-04-08 12:20,12,15.23
2020-04-08 12:20,13,14.46
2020-04-08 12:20,14,14.01
2020-04-08 12:20,15,15.75
2020-04-08 12:21,1,13.58
2020-04-08 12:21,4,15.77
2020-04-08 12:21,6,14.89
2020-04-08 12:21,9,14.25
2020-04-08 12:21,11,15.48
2020-04-08 12:21,12,15.36
2020-04-08 12:21,13,14.39
2020-04-08 12:21,14,15.28
2020-04-08 12:21,15,15.03
2020-04-08 12:22,1,14.58
2020-04-08 12:22,4,13.6
2020-04-08 12:22,6,14.93
2020-04-08 12:22,9,14.12
2020-04-08 12:22,11,15.08
2020-04-08 12:22,12,14.02
2020-04-08 12:22,13,15.4
2020-04-08 12:22,14,14.63
2020-04-08 12:22,15,14.27
2020-04-08 12:23,1,14.16
2020-04-08 12:23,4,14.48
2020-04-08 12:23,6,14.22
2020-04-08 12:23,9,14.86
2020-04-08 12:23,11,14.76
2020-04-08 12:23,12,14.83
2020-04-08 12:23,13,14.31
2020-04-08 12:23,14,15.07
2020-04-08 12:23,15,14.21
2020-04-08 12:24,1,14.39
2020-04-08 12:24,4,14.19
2020-04-08 12:24,6,14.47
2020-04-08 12:24,9,15.19
2020-04-08 12:24,11,14.75
2020-04-08 12:24,12,13.76
2020-04-08 12:24,13,16.05
2020-04-08 12:24,14,14.67
2020-04-08 12:24,15,14.91
2020-04-08 12:25,1,14.55
2020-04-08 12:25,4,15.53
2020-04-08 12:25,6,15.16
2020-04-08 12:25,9,14.48
2020-04-08 12:25,11,14.48
2020-04-08 12:25,12,14.23
2020-04-08 12:25,13,15.08
2020-04-08 12:25,14,15.02
2020-04-08 12:25,15,14.51
2020-04-08 12:26,1,14.24
2020-04-08 12:26,4,14.18
