time,location,account,cluster,word
3896,2,AttentativeIcecreamMartinez,shelter,shelter
3896,2,AttentativeIcecreamMartinez,power,power
3896,2,SAttentativeSmithey,power,power
3896,1,WileyCarJaimes,power,power
3896,14,FleetMetzLight24,rescue,fire
3896,14,FleetMetzLight24,power,power
3897,6,LazyBowlChilds,shelter,shelter
3897,6,LazyBowlChilds,power,power
3897,15,ObnoxiousBananaBurke,power,power
3897,11,LazyBIcecream86,power,power
3897,2,CleverGranthamIcecream,volunteer,volunteer
3897,2,Peter79Woodruff,power,power
3897,2,Peter79Woodruff,power,power
3897,9,AttentativeCarJessica_Carpenter,quake,rubble
3897,8,SmartNCouch,water,flood
3898,6,FuriousECouch32,shelter,shelter
3898,16,DarkLivingstonCandy91,shelter,shelter
3898,1,FuriousBBanana,shelter,shelter
3898,10,CedricLazySingletary,quake,disaster
3899,6,FearsEileenWhale,nuclear,nuclear
3899,6,FearsEileenWhale,power,power
3899,16,CandidMolleurCouch,power,power
3899,16,CandidMolleurCouch,power,power
3899,6,CuriousBallBread2019,volunteer,crew
3899,13,FamousCronePlate,rescue,fire
3899,13,FamousCronePlate,power,power
3900,16,FearsDemossBird,water,water
3900,3,Jolene28,power,power
3900,13,FastBreadSteven_Chappell,quake,earthquake
3900,10,JFuriousSalmons,transport,road
3900,10,JFuriousSalmons,rescue,rescue
3900,4,Jason,water,sewer
3900,13,ObnoxiousArthurCar,shelter,shelter
3900,0,CuriousWBanana73,shelter,shelter
3900,9,KevinAttentativeSmith,water,water
3900,9,KevinAttentativeSmith,water,sewer
3900,9,KevinAttentativeSmith,water,water
3900,0,City EOC,shelter,shelter
3901,16,ReubenSmartJ,water,water
3901,14,LazyRosascoCar67,power,power
3901,19,CandidJanetBanana,transport,road
3902,5,WileyCPlate,power,power
3902,15,Shane_Tartaglia7,shelter,shelter
3902,15,Shane_Tartaglia7,power,power
3903,11,HoldsAmyWhale,power,power
3903,11,HoldsAmyWhale,power,power
3903,6,FastFigueroaBanana86,transport,road
3903,1,GuapoGodfreyBread1956,shelter,shelter
3903,1,GuapoGodfreyBread1956,power,power
3903,13,Quintin_Machado2015,gas,gas
3903,13,Quintin_Machado2015,power,power
3903,13,Quintin_Machado2015,gas,gas
3903,3,ObnoxiousDBanana,water,sewer
3903,3,ObnoxiousDBanana,water,sewage
3903,8,FamousDonaldIcecream,power,power
3903,19,ObnoxiousWhitsonBread14,quake,disaster
3903,19,ObnoxiousWhitsonBread14,shelter,shelter
3903,1,LazyIcecreamHunter,shelter,shelter
3903,1,Stanley_DonnellDog1989,power,power
3904,6,LovesMary_BrentHorse,quake,disaster
3904,1,CleverWeinerIcecream,shelter,shelter
3904,1,CleverWeinerIcecream,power,power
3905,5,VCandidBeaulieu,power,power
3905,5,VCandidBeaulieu,power,power
3905,3,CandidLBread2010,shelter,shelter
3905,3,CandidLBread2010,power,power
3905,6,Martha_SuttonWhale1999,shelter,shelter
3905,15,WileyBLight,water,water
3905,16,CleverCCouch,power,power
3906,3,OldTownBlues,transport,bridge
3906,5,Phyllis1957,shelter,shelter
3906,16,Charlotte1957,nuclear,nuclear
3906,16,Charlotte1957,power,power
3906,17,LovesWoodWhale,power,power
3907,14,FamousZPlate1993,medical,die
3907,19,HWileySoares,nuclear,nuclear
3907,5,HoldsStuartLion,power,power
3908,6,CandidIcecreamHeidi_Muir,shelter,shelter
3908,6,Wagner2017,shelter,shelter
3909,15,ObnoxiousRIcecream,shelter,shelter
3909,6,Yvette1986W,medical,die
3909,5,FamousAIcecream1961,shelter,shelter
3909,5,FamousAIcecream1961,power,power
3909,6,SmartJHouse1985,power,power
3909,6,SmartJHouse1985,power,power
3909,11,FastMCar1995,quake,earthquake
3910,6,DarkJasonBread,power,power
3910,6,DarkJasonBread,power,power
3910,4,Runner23,water,water
3911,9,DarkPlateCynthia_Niemczyk,medical,die
3911,6,Johnson38,power,power
3911,6,Johnson38,power,power
3911,6,AdministratorSophie,medical,die
3911,18,RunsRenata_DudleyDog,quake,earthquake
3912,15,JonCuriousO,water,sewer
3912,18,RunsGraigBird,nuclear,nuclear
3912,18,RunsGraigBird,power,power
3912,18,RunsGraigBird,water,water
3912,8,Robert13,power,power
3912,6,Walter90P,shelter,shelter
3912,4,Austin2017,shelter,shelter
3913,6,W25Coates,shelter,shelter
3913,13,CandidShortPlate,medical,die
3914,13,CuriousMHouse,quake,earthquake
3914,14,A68Moulton,power,power
3914,9,Loretta_SlaterCat37,water,water
3914,18,LazyBreadMary,power,power
3914,15,ObnoxiousHBanana2002,water,sewer
3915,15,FamousKCouch2007,shelter,shelter
3915,15,FamousKCouch2007,power,power
3916,2,CandidPCouch2003,quake,earthquake
3916,2,SAttentativeSmithey,shelter,shelter
3917,8,ChloeJohnson,power,power
3917,8,ChloeJohnson,water,sewer
3917,4,FieldEngineerPhillipCarter,water,water
3917,2,HoldsShirley_JacksonWhale,nuclear,nuclear
3917,19,CuriousPlateBobbie_Mallon,medical,die
3917,16,MarkLion89,medical,die
3917,6,SurfaceHorse85,water,sewer
3917,18,Parrish1969,shelter,shelter
3918,15,JaneOctopus37,water,water
3918,11,AttentativeMcclungLight,nuclear,nuclear
3918,16,Mattie_Williams16,nuclear,nuclear
3918,16,Mattie_Williams16,power,power
3918,16,Mattie_Williams16,nuclear,nuclear
3918,16,Mattie_Williams16,power,power
3918,5,FearsEmiliaWhale,transport,road
3918,10,FamousBBread70,medical,die
3919,5,DarkPrattisPlate,water,water
3919,19,SmartSBread25,power,power
3919,19,SmartSBread25,power,power
3919,13,Irma2002Yang,transport,bridge
3919,10,BusyCouchKenneth,medical,die
3920,5,RacesMonteHorse,transport,bridge
3920,13,WatchesPhippsHorse,quake,earthquake
3920,5,J2001Bui,shelter,shelter
3921,19,AngieLazyBroenneke,shelter,shelter
3921,8,CandidRLight,quake,quake
3921,6,WileyRobyBowl,transport,road
3921,19,ObnoxiousPlatePlummer,volunteer,volunteer
3921,1,TallWCandy,shelter,shelter
3921,18,SmartWhiteCandy,quake,earthquake
3922,13,GuapoLightCarmelita_Owens,water,water
3922,13,GuapoLightCarmelita_Owens,water,sewer
3922,13,GuapoLightCarmelita_Owens,water,water
3922,19,SmartBowlBaker,quake,earthquake
3922,13,HelenCuriousC,shelter,shelter
3922,2,Karen_LurryBear1987,power,power
3923,5,TallDekanyCandy,quake,earthquake
3924,2,Donald1959Llanes,quake,disaster
3924,1,DarkGrossiCandy,shelter,shelter
3924,13,GregoryFleetPerry,medical,die
3924,3,FamousJamesBanana36,transport,road
3924,8,LauraFleetBaxter,transport,road
3924,13,AttentativeMCouch1977,shelter,shelter
3925,15,CandidKlinkBowl61,medical,ambulance
3925,18,Neva1973Briscoe,shelter,shelter
3925,18,Neva1973Briscoe,power,power
3925,17,Roberts1984,quake,shake
3925,17,FuriousAtwellBread,quake,earthquake
3926,13,PhilipSmartMoore,shelter,shelter
3926,1,B2007Zavala,transport,road
3926,1,B2007Zavala,rescue,rescue
3926,3,FuriousNCar,water,sewage
3926,2,GuapoJBread,shelter,shelter
3926,5,LovesGuglerOctopus,volunteer,volunteer
3926,5,LovesGuglerOctopus,volunteer,crew
3926,8,TallHawkinsCar,medical,die
3927,2,BusyBBanana81,water,water
3927,11,WileyLornaCouch,volunteer,volunteer
3927,19,TallRCar,shelter,shelter
3927,6,LovesLindaFish,water,sewer
3928,16,HoldsCarolynFish,power,power
3928,6,TVHostBrad,water,sewer
3928,1,Jerry_Lazo1968,shelter,shelter
3928,2,FastMichaelCar,power,power
3928,2,FastMichaelCar,water,sewer
3929,9,WatchesLarkinBear,shelter,shelter
3929,2,A81Beach,gas,gas
3929,2,A81Beach,power,power
3929,15,FamousBLight2000,power,power
3929,15,FamousBLight2000,water,sewer
3930,13,Carl_RobinsonDog2002,water,water
3930,13,Carl_RobinsonDog2002,water,sewer
3930,13,Carl_RobinsonDog2002,water,water
3930,10,Martin_Lujan51,shelter,shelter
3930,16,RunsMargaret_FrancoDog,water,water
3931,1,SmartFontainePlate1996,shelter,shelter
3931,15,FrankieFish96,medical,die
3931,5,FamousAIcecream1961,transport,road
3931,5,FamousAIcecream1961,rescue,rescue
3931,11,FearsJose_OsgoodOctopus,shelter,shelter
3932,16,CuriousLightRosa_Shaw,shelter,shelter
3932,11,FearsJose_OsgoodOctopus,water,water
3932,13,Danny_SumnersDog3,nuclear,nuclear
3932,13,Danny_SumnersDog3,power,power
3932,2,Otto_Blake46,transport,bridge
3933,11,WileyLornaCouch,transport,bridge
3933,4,Barbara1964,transport,road
3933,12,V59Bishop,shelter,shelter
3933,15,FearsMartinDog,quake,hazard
3933,2,GuapoJBread,power,power
3933,2,GuapoJBread,water,sewer
3934,3,RacesNorberto_MartinBear,shelter,shelter
3934,1,CleverLightCynthia,quake,earthquake
3934,19,MoisesMouse4,transport,bridge
3934,16,GuapoSummersBread1954,transport,road
3934,16,GuapoSummersBread1954,rescue,rescue
3934,2,CuriousHouseAnne,shelter,shelter
3935,18,G45Coomer,shelter,shelter
3935,16,MilesBear56,water,flood
3935,9,RacesAshley_WaynickOctopus,transport,road
3935,15,DFamousLamke,shelter,shelter
3936,15,FuriousSPlate,power,power
3936,15,FuriousSPlate,water,sewer
3936,14,LazyBowlTristan_Williford,shelter,shelter
3936,2,Andrew21,medical,ambulance
3936,16,LindaTallH,quake,hazard
3936,17,FleetMCandy2012,rescue,fire
3936,17,FleetMCandy2012,power,power
3936,16,Jeronimo66,water,water
3937,6,Keith_Chavez99,transport,road
3937,6,Keith_Chavez99,rescue,rescue
3937,12,FleetMCandy,shelter,shelter
3938,6,Wagner2017,transport,road
3938,5,SmartBreadRyan,volunteer,crew
3938,3,HoldsJamesFish,power,power
3939,12,Toni93Vance,water,water
3939,19,Regina_ZeilerCat2,medical,die
3939,6,FearsDanielMouse,power,power
3939,6,FearsDanielMouse,water,sewer
3939,12,R1954Leonard,transport,bridge
3939,14,Travis58,water,water
3939,14,Travis58,water,sewer
3939,14,Travis58,water,water
3940,9,FuriousBananaGuy_Fisher,shelter,shelter
3940,18,WileyPBowl1976,water,water
3940,18,WileyPBowl1976,water,sewer
3940,18,WileyPBowl1976,water,water
3941,1,LazyJLight53,transport,bridge
3941,16,FleetMeekerBanana2009,water,water
3941,16,FleetMeekerBanana2009,water,sewer
3941,16,FleetMeekerBanana2009,water,water
3941,9,NelsonAttentativeC,water,water
3942,13,DarkRCouch,water,flood
3942,2,Darcel23,shelter,shelter
3943,18,SchockDog80,power,power
3943,15,FamousBLight2000,power,power
3943,16,CuriousLightRosa_Shaw,medical,die
3944,2,Teresa97A,nuclear,nuclear
3944,1,CuriousThomasBowl,rescue,fire
3944,19,Carol_MorrisWhale2010,transport,bridge
3945,2,LazyBreadIrene,water,sewer
3945,2,GuapoCCar1957,water,water
3945,0,FigueroaOctopus1959,shelter,shelter
3945,11,AmandaBear95,power,power
3945,11,AmandaBear95,water,sewer
3945,15,LGuapoBatey,power,power
3945,18,TallLarsonCar,water,water
3946,16,Christopher_BednarczykDog53,shelter,shelter
3946,4,SmartFuchsBowl,shelter,shelter
3946,12,BusyCarLavalette,power,power
3946,12,BusyCarLavalette,water,sewer
3946,6,Richard_FergusonMouse1984,transport,bridge
3947,19,TallRCar,water,water
3947,19,TallRCar,water,sewer
3947,19,TallRCar,water,water
3947,16,TDarkFields,water,water
3947,13,Glenn1990S,water,water
3947,6,Leslie_CruzDog87,shelter,shelter
3947,10,Rodney14Thomas,water,water
3948,4,SmartAlejandroPlate,water,water
3948,4,SmartAlejandroPlate,water,sewer
3948,4,SmartAlejandroPlate,water,water
3948,8,RunsRichterLion,power,power
3948,6,Keith_Chavez99,nuclear,nuclear
3949,8,GuapoWCouch,water,sewer
3949,1,CleverShahIcecream,shelter,shelter
3949,12,WileyHouseBeverly_Snow,water,water
3949,12,WileyHouseBeverly_Snow,water,sewer
3949,12,WileyHouseBeverly_Snow,water,water
3949,19,DCuriousClarke,power,power
3950,5,DarkPrattisPlate,water,water
3950,15,Wilkins1976,nuclear,nuclear
3950,15,Wilkins1976,nuclear,nuclear
3950,15,Wilkins1976,power,power
3950,13,Josefina_AllisonMouse1982,water,water
3950,17,Reba_ToliverDog1999,water,water
3950,17,Reba_ToliverDog1999,water,sewer
3950,17,Reba_ToliverDog1999,water,water
3950,5,Joseph4Wilson,food,food
3951,6,FuriousBeamonCandy1987,food,food
3951,15,Johnny1958,water,water
3951,6,BessOctopus2011,water,sewer
3952,13,CuriousHowardLight,volunteer,volunteer
3952,18,WatchesBeatrice_JonesOctopus,water,water
3952,18,WatchesBeatrice_JonesOctopus,water,sewer
3952,18,WatchesBeatrice_JonesOctopus,water,water
3953,2,DarkLightFletcher_Stephens,water,water
3953,1,Jonathan_BrownFish89,water,sewer
3954,5,Carlos_Gordon83,nuclear,nuclear
3954,5,Carlos_Gordon83,power,power
3954,1,BillingsDog21,water,water
3954,1,BillingsDog21,water,sewer
3954,1,BillingsDog21,water,water
3954,6,Myron_SimmonsOctopus85,transport,bridge
3955,14,SmartBeachamIcecream1998,shelter,shelter
3956,1,HoldsKareem_SanchezBear,water,sewer
3956,14,Mcnurlen2009,water,water
3956,14,Mcnurlen2009,water,sewer
3956,14,Mcnurlen2009,water,water
3956,10,AnnetteBusyLema,power,power
3957,6,Wagner2017,water,water
3957,11,GuapoWilliamsCandy84,power,power
3957,2,Henderson2003,water,water
3958,19,JohnTallBrennan,water,water
3958,13,FleetLewisBowl55,nuclear,nuclear
3958,13,FleetLewisBowl55,power,power
3958,5,BridgetTallB,water,sewer
3958,2,MSmartSeto,power,power
3960,0,CuriousPlateJohn_Paine,power,power
3960,0,CuriousPlateJohn_Paine,power,outage
3960,0,CuriousPlateJohn_Paine,water,water
3960,0,CuriousPlateJohn_Paine,water,water
3960,0,CuriousPlateJohn_Paine,volunteer,volunteer
3960,0,CuriousPlateJohn_Paine,quake,quake
3960,4,FleetBowlChris_Ellis,water,sewer
3960,0,Oskr,shelter,shelter
3960,2,DarkWLight,volunteer,volunteer
3960,2,DarkWLight,transport,road
3960,16,SmartMyersHouse,quake,earthquake
3961,12,FleetCouchMark,water,sewer
3962,12,OuelletteLion87,medical,die
3962,2,FleetMLight,medical,die
3962,3,SunnyDay,water,water
3962,3,SunnyDay,water,sewer
3962,1,FleetFrankLight,quake,hazard
3962,5,Sheila_Weichel56,transport,road
3962,5,FuriousRCouch,water,water
3962,11,GuapoRandallBread,transport,road
3963,8,LovesIona_OxleyBear,water,sewer
3963,4,FastJonesBowl1991,quake,hazard
3963,1,FamousParkerLight,water,water
3964,15,Doris_ChavezBear2000,water,water
3964,15,Doris_ChavezBear2000,water,sewer
3964,15,Doris_ChavezBear2000,water,water
3965,1,RodriguezBird2,nuclear,nuclear
3966,6,PWileyTune,nuclear,nuclear
3967,8,ChloeJohnson,rescue,fire
3967,5,Nicole_SmithBear88,gas,gas
3967,5,Nicole_SmithBear88,power,power
3967,14,RacesWilliamHorse,water,water
3967,3,EObnoxiousB,water,water
3968,8,FastHousePamela,water,sewer
3968,5,Joseph1981,medical,die
3969,14,EscalanteBird1965,water,sewer
3970,2,DarkMadinaCouch,nuclear,nuclear
3970,2,DarkMadinaCouch,power,power
3970,2,DarkMadinaCouch,water,water
3970,2,DarkMadinaCouch,nuclear,nuclear
3970,2,DarkMadinaCouch,power,power
3971,5,GuapoBLight12,rescue,fire
3971,16,Wilbur1994B,medical,die
3972,9,CuriousTwittHouse,rescue,fire
3972,6,CandidClaraIcecream,power,power
3972,10,CuriousCoffeyCandy69,transport,road
3973,3,BusyCarMelinda,quake,disaster
3973,3,BusyCarMelinda,shelter,shelter
3973,16,LazyBCouch,shelter,shelter
3973,12,James_White87,rescue,fire
3973,8,RunsHuntCat,rescue,fire
3973,11,AttentativeFrancisBread2011,shelter,shelter
3973,13,DerekNolan,medical,die
3974,5,FleetMildensteinHouse,shelter,shelter
3975,8,BusyJBanana91,rescue,fire
3975,6,Wayne98P,transport,road
3975,6,Wayne98P,rescue,rescue
3976,3,Anthony1996Foster,rescue,fire
3976,0,LovesElizabeth_MoralesLion,shelter,shelter
3977,5,CandidEwingPlate2011,power,power
3977,5,CandidEwingPlate2011,power,outage
3977,5,CandidEwingPlate2011,water,water
3977,5,CandidEwingPlate2011,water,water
3977,5,CandidEwingPlate2011,volunteer,volunteer
3977,5,CandidEwingPlate2011,quake,quake
3978,9,FastPBowl75,rescue,fire
3978,5,DarkCandyMary_Moorehouse,power,power
3978,5,DarkCandyMary_Moorehouse,rescue,rescue
3978,5,DarkCandyMary_Moorehouse,nuclear,nuclear
3978,5,DarkCandyMary_Moorehouse,power,power
3978,5,DarkCandyMary_Moorehouse,nuclear,nuclear
3978,5,DarkCandyMary_Moorehouse,power,power
3978,3,CuriousPLight2006,quake,disaster
3978,3,CuriousPLight2006,shelter,shelter
3979,6,BusyRuthCandy,shelter,shelter
3981,9,CleverBananaTimothy_Case,water,sewer
3982,12,CassieStones,medical,die
3982,17,FastBowlLonnie_Cauthen,gas,gas
3982,17,FastBowlLonnie_Cauthen,power,power
3982,16,BAttentativeM,shelter,shelter
3982,16,Charlotte1957,rescue,fire
3983,9,FastDeannaIcecream,power,power
3983,2,GuapoJBread,gas,gas
3983,2,GuapoJBread,rescue,fire
3983,2,GuapoJBread,power,power
3983,1,LazyBananaWillcox,shelter,shelter
3984,13,FuriousLightShantelle_Wilson,power,power
3984,1,Janice1963,rescue,fire
3985,5,DarkCPlate1980,power,power
3985,5,DarkCPlate1980,power,outage
3985,5,DarkCPlate1980,water,water
3985,5,DarkCPlate1980,water,water
3985,5,DarkCPlate1980,volunteer,volunteer
3985,5,DarkCPlate1980,quake,quake
3985,16,GuapoRBowl,nuclear,nuclear
3985,8,RunsBrian_ThibodeauxBear,water,flood
3985,16,WatchesLynn_JohnsLion,rescue,fire
3986,12,CandidEarlCar30,rescue,fire
3987,8,Jose_UrbancicFish1982,water,water
3987,6,BusyRuthCandy,quake,disaster
3987,6,BusyRuthCandy,shelter,shelter
3987,13,Glenn1990S,gas,gas
3987,13,Glenn1990S,power,power
3988,1,FastRBowl,rescue,fire
3988,11,JoanBird2008,quake,disaster
3988,11,JoanBird2008,shelter,shelter
3989,6,Darcy_RenfrewOctopus73,power,power
3989,6,Darcy_RenfrewOctopus73,power,outage
3989,6,Darcy_RenfrewOctopus73,water,water
3989,6,Darcy_RenfrewOctopus73,water,water
3989,6,Darcy_RenfrewOctopus73,volunteer,volunteer
3989,6,Darcy_RenfrewOctopus73,quake,quake
3989,1,SAttentativeB,rescue,fire
3989,1,Stanley_DonnellDog1989,water,water
3989,1,Stanley_DonnellDog1989,water,sewer
3990,1,LazyBCar,quake,disaster
3990,1,LazyBCar,shelter,shelter
3990,6,FamousMIcecream1973,water,sewer
3990,1,Jessica34Chevez,shelter,shelter
3990,2,CandidRalphBowl,rescue,fire
3990,11,Lucretia1958,quake,hazard
3991,2,LovesPereaDog,rescue,fire
3991,15,LazyEBread,quake,disaster
3991,15,LazyEBread,shelter,shelter
3991,1,Jerry_Lazo1968,power,power
3991,1,Jerry_Lazo1968,power,outage
3991,1,Jerry_Lazo1968,water,water
3991,1,Jerry_Lazo1968,water,water
3991,1,Jerry_Lazo1968,volunteer,volunteer
3991,1,Jerry_Lazo1968,quake,quake
3991,16,RacesKathleenBear,shelter,shelter
3991,9,FleetTCandy,quake,earthquake
3992,3,GuapoLightKing,water,water
3992,16,GuapoMcguinnessBanana,water,flood
3992,16,GuapoMcguinnessBanana,water,water
3992,16,GuapoMcguinnessBanana,water,water
3992,16,GuapoMcguinnessBanana,water,water
3992,16,GuapoMcguinnessBanana,shelter,shelter
3992,3,Jacob,water,flood
3992,3,Jacob,water,water
3992,3,Jacob,shelter,shelter
3992,6,BusyParkBowl5,quake,disaster
3992,6,BusyParkBowl5,shelter,shelter
3993,6,CandidClaraIcecream,quake,disaster
3993,6,CandidClaraIcecream,shelter,shelter
3993,1,LazyHLight40,medical,die
3994,1,Keith1998,rescue,fire
3994,11,RunsJustinDog,volunteer,crew
3994,16,F71Halfhill,transport,road
3994,9,WileySusanLight,transport,road
3994,8,GuapoLHouse2010,quake,earthquake
3995,2,FamousJCar,water,water
3995,5,J2001Bui,shelter,shelter
3995,1,White1991,water,water
3995,1,White1991,water,sewer
3995,11,EricFastH,power,power
3995,11,EricFastH,power,outage
3995,11,EricFastH,water,water
3995,11,EricFastH,water,water
3995,11,EricFastH,volunteer,volunteer
3995,11,EricFastH,quake,quake
3995,4,Workin4aLivin,water,water
3995,4,Workin4aLivin,quake,earthquake
3996,2,WileyRLight20,power,power
3996,13,WatchesClarkHorse,water,water
3996,13,WatchesClarkHorse,water,sewer
3996,2,LazyMCar,quake,disaster
3996,2,LazyMCar,shelter,shelter
3996,16,LazyGracieCar,rescue,fire
3996,13,DerekNolan,medical,die
3996,15,MaresFish90,quake,hazard
3997,15,LyleCleverT,medical,die
3997,11,FuriousCarJoshua,quake,disaster
3997,11,FuriousCarJoshua,shelter,shelter
3998,15,CandidHBanana,medical,die
3998,3,DoNoWant,water,water
3998,8,LovesBurksDog,water,water
3998,12,StanfordCat43,water,water
3998,12,StanfordCat43,water,sewer
3998,11,TerrapinSpringsSchools,shelter,shelter
3999,16,WatchesLynn_JohnsLion,quake,disaster
3999,16,WatchesLynn_JohnsLion,shelter,shelter
3999,2,John_FreemanBird97,medical,die
3999,19,GerhartMouse7,gas,gas
3999,19,GerhartMouse7,power,power
4000,8,GuapoCrockerPlate,rescue,fire
4001,9,BusyCandyManning,nuclear,nuclear
4001,9,BusyCandyManning,power,power
4001,13,TerryMouse97,quake,disaster
4001,13,TerryMouse97,shelter,shelter
4001,16,FamousWBanana40,quake,rubble
4001,1,SmartHarrisBread96,water,water
4001,1,SmartHarrisBread96,water,sewer
4002,15,Jeffrey_Chynoweth2002,quake,disaster
4002,15,Jeffrey_Chynoweth2002,shelter,shelter
4002,8,FleetBreadDora_Merino,transport,road
4002,16,Donald1975Stark,quake,earthquake
4003,15,BusyBIcecream39,medical,die
4003,3,FuriousDBanana1983,quake,shake
4003,3,Dylan_JoyWhale6,power,power
4003,1,JWileyTippets,water,flood
4003,1,JWileyTippets,water,sewer
4003,6,Leslie_CruzDog87,water,water
4003,13,Herbert1953,water,water
4003,13,Herbert1953,quake,earthquake
4003,5,SFastThompson,transport,road
4003,5,SFastThompson,water,sewer
4003,18,MableFastLogan,rescue,fire
4003,3,DarkMontanoPlate,shelter,shelter
4004,15,MaryFamousPhelps,medical,die
4004,9,ThomasFamousFrancisco,medical,die
4004,18,DarkTPlate,power,power
4004,16,RacesArnoldOctopus,transport,road
4004,3,OldTownGirl,water,flood
4005,10,FamousBradleyLight,gas,gas
4005,10,FamousBradleyLight,power,power
4005,6,CleverBreadKathleen,quake,disaster
4005,6,CleverBreadKathleen,shelter,shelter
4005,18,CleverPlateManuel,quake,disaster
4005,18,CleverPlateManuel,shelter,shelter
4005,11,ObnoxiousAndrewBanana,shelter,shelter
4005,9,AttentativeJosephLight,water,water
4005,9,AttentativeJosephLight,water,sewer
4006,16,PultsHorse54,shelter,shelter
4006,3,Himarkgamer42,water,flood
4006,3,Charles_SimmonsMouse1977,quake,disaster
4006,3,Charles_SimmonsMouse1977,shelter,shelter
4006,2,Rebecca_RomigFish2015,medical,die
4007,2,Yvette_LuchtLion95,medical,die
4007,6,TLazyVoorhees,water,water
4007,5,DarkHoltCandy,water,water
4007,5,DarkHoltCandy,water,sewer
4007,18,Elias_MercierLion1954,medical,die
4007,5,FuriousRiddleBanana6,nuclear,nuclear
4007,9,RacesAshley_WaynickOctopus,rescue,fire
4008,16,Bickford1950,medical,die
4008,8,SophistiCat,water,water
4008,1,GuapoMethenyBread,shelter,shelter
4008,13,CandidJBanana,water,flood
4008,13,CandidJBanana,water,water
4008,13,CandidJBanana,water,water
4008,13,CandidJBanana,water,water
4008,13,CandidJBanana,shelter,shelter
4008,10,CleverJaimeCouch,water,flood
4008,6,SmartCandyRoberto_Morelli,rescue,fire
4008,6,SmartCandyRoberto_Morelli,power,power
4008,11,HoldsOgdenMouse,medical,die
4009,1,SmartFontainePlate1996,medical,die
4009,15,A98Chavarria,quake,hazard
4009,3,SmartRodneyPlate,quake,earthquake
4009,3,BennettBear2017,shelter,shelter
4010,5,WileyFisherPlate12,rescue,fire
4010,1,HoldsJoshuaWhale,quake,disaster
4010,1,HoldsJoshuaWhale,shelter,shelter
4010,3,CleverAmyIcecream,medical,die
4010,6,FleetWilliamsCandy1967,medical,ambulance
4010,6,FleetWilliamsCandy1967,transport,bridge
4011,1,Janice1963,medical,die
4011,18,GibsonBird96,water,flood
4011,2,ErinDog25,water,sewer
4011,5,Joseph1981,shelter,shelter
4011,6,April1965,water,flood
4011,4,LazyBreadAndre,shelter,shelter
4011,4,BuddeOctopus1986,quake,earthquake
4011,15,CuriousIBread,water,water
4011,15,CuriousIBread,quake,earthquake
4012,8,CleverHanesPlate1986,quake,disaster
4012,8,CleverHanesPlate1986,shelter,shelter
4012,1,DarkRBanana,water,flood
4012,1,DarkRBanana,water,sewer
4012,6,WileyMccombsLight,water,water
4012,6,WileyMccombsLight,quake,earthquake
4012,5,TallFoncecaCandy,water,flood
4012,11,AttentativeKHouse,medical,die
4012,8,Carita1957Robinson,rescue,fire
4012,8,BusyJBanana91,water,flood
4012,6,JoyceLazyW,shelter,shelter
4013,5,DarkBreadEunice_Smith,quake,earthquake
4013,15,FuriousTwiggsCar1987,quake,disaster
4013,15,FuriousTwiggsCar1987,shelter,shelter
4013,16,TracyCleverJ,rescue,fire
4013,1,CandidCarBrittany,water,water
4013,8,ChloeJohnson,food,food
4013,3,ObnoxiousJimmyCouch,water,water
4013,3,ObnoxiousJimmyCouch,quake,earthquake
4014,2,LazySPlate,quake,earthquake
4015,2,JGuapoAndrade,shelter,shelter
4015,6,April1965,shelter,shelter
4015,5,JohnBear1987,water,flood
4015,2,Yvette_LuchtLion95,medical,die
4015,16,AttentativeAllenLight2002,power,power
4016,15,FuriousTBread,water,water
4016,15,FuriousTBread,quake,earthquake
4016,16,FuriousWCar,water,water
4016,6,CandidBowlLester,quake,earthquake
4017,8,RunsSimsOctopus,shelter,shelter
4017,15,ObnoxiousSCar,shelter,shelter
4017,16,FastPBread72,water,water
4017,16,FastPBread72,quake,earthquake
4017,15,CleverRIcecream,water,water
4017,15,CleverRIcecream,water,sewer
4017,1,ObnoxiousRCandy26,shelter,shelter
4017,1,TurnerBear39,medical,die
4018,3,BusyWCouch,nuclear,nuclear
4018,3,BusyWCouch,power,power
4018,1,B2007Zavala,quake,disaster
4018,1,B2007Zavala,shelter,shelter
4019,16,FearsTheresa_HaleyMouse,water,flood
4019,16,FearsTheresa_HaleyMouse,water,water
4019,16,FearsTheresa_HaleyMouse,shelter,shelter
4019,19,FastOakleyBanana,shelter,shelter
4019,5,FastCarCooks,water,flood
4019,3,MFamousL,quake,earthquake
4019,16,LazyGracieCar,quake,disaster
4019,16,LazyGracieCar,shelter,shelter
4019,5,AttentativeCouchAmanda,water,water
4019,5,AttentativeCouchAmanda,water,sewer
4020,2,LazyGCandy56,rescue,fire
4020,1,FamousMaynardCouch,transport,road
4020,19,FuriousJHouse,water,flood
4020,16,AnthonyLion24,water,flood
4020,16,AnthonyLion24,water,water
4020,16,AnthonyLion24,water,water
4020,16,AnthonyLion24,water,water
4020,16,AnthonyLion24,shelter,shelter
4020,5,HoldsStuartLion,medical,die
4020,5,HutchersonMouse1989,water,flood
4021,6,T2007Ball,water,flood
4021,6,T2007Ball,water,water
4021,6,T2007Ball,shelter,shelter
4021,6,CeravoloWhale1992,medical,die
4021,2,Andrea_CreamerBird1990,volunteer,crew
4022,3,TallPlateKevin,water,water
4022,11,SmartHCouch,water,water
4022,1,TallSCandy,shelter,shelter
4022,15,TallMaryCouch,water,flood
